X,Y,温升
-2.33333333,1.66666667,0.170255434
-2.22222222,1.66666667,0.241999324
-2.11111111,1.66666667,0.340132812
-2,1.66666667,0.472762265
-1.88888889,1.66666667,0.649848105
-1.77777778,1.66666667,0.883384139
-1.66666667,1.66666667,1.18749752
-1.55555556,1.66666667,1.57842828
-1.44444444,1.66666667,2.07434445
-1.33333333,1.66666667,2.69495038
-1.22222222,1.66666667,3.46085246
-1.11111111,1.66666667,4.39266016
-1,1.66666667,5.50981949
-0.888888889,1.66666667,6.82920229
-0.777777778,1.66666667,8.36350407
-0.666666667,1.66666667,10.1195353
-0.555555556,1.66666667,12.0965212
-0.444444444,1.66666667,14.2845501
-0.333333333,1.66666667,16.6633256
-0.222222222,1.66666667,19.2013806
-0.111111111,1.66666667,21.855897
0,1.66666667,24.5732436
0.111111111,1.66666667,27.2902984
0.222222222,1.66666667,29.9365579
0.333333333,1.66666667,32.4369672
0.444444444,1.66666667,34.7153311
0.555555556,1.66666667,36.6981031
0.666666667,1.66666667,38.3182935
0.777777778,1.66666667,39.5192114
0.888888889,1.66666667,40.2577504
1,1.66666667,40.5069522
1.11111111,1.66666667,40.2576368
1.22222222,1.66666667,39.5189607
1.33333333,1.66666667,38.3178563
1.44444444,1.66666667,36.6974004
1.55555556,1.66666667,34.7142492
1.66666667,1.66666667,32.435352
1.77777778,1.66666667,29.9342104
1.88888889,1.66666667,27.2869721
2,1.66666667,24.5686464
2.11111111,1.66666667,21.8496988
2.22222222,1.66666667,19.1932279
2.33333333,1.66666667,16.6528636
2.44444444,1.66666667,14.2714524
2.55555556,1.66666667,12.0805236
2.66666667,1.66666667,10.1004724
2.77777778,1.66666667,8.34134242
2.88888889,1.66666667,6.80406659
3,1.66666667,5.48200593
-3,1.77777778,0.0132409291
-2.88888889,1.77777778,0.0203300981
-2.77777778,1.77777778,0.0308227133
-2.66666667,1.77777778,0.0461549956
-2.55555556,1.77777778,0.0682779978
-2.44444444,1.77777778,0.0998028169
-2.33333333,1.77777778,0.144170275
-2.22222222,1.77777778,0.205842012
-2.11111111,1.77777778,0.290505984
-2,1.77777778,0.405284314
-1.88888889,1.77777778,0.558925505
-1.77777778,1.77777778,0.761956695
-1.66666667,1.77777778,1.02676555
-1.55555556,1.77777778,1.36757667
-1.44444444,1.77777778,1.80028492
-1.33333333,1.77777778,2.34210951
-1.22222222,1.77777778,3.0110382
-1.11111111,1.77777778,3.82504274
-1,1.77777778,4.80106296
-0.888888889,1.77777778,5.95377943
-0.777777778,1.77777778,7.29422024
-0.666666667,1.77777778,8.82827493
-0.555555556,1.77777778,10.5552155
-0.444444444,1.77777778,12.4663456
-0.333333333,1.77777778,14.5439141
-0.222222222,1.77777778,16.7604293
-0.111111111,1.77777778,19.078501
0,1.77777778,21.4513088
0.111111111,1.77777778,23.823754
0.222222222,1.77777778,26.1342982
0.333333333,1.77777778,28.317432
0.444444444,1.77777778,30.3066516
0.555555556,1.77777778,32.0377638
0.666666667,1.77777778,33.4522984
0.777777778,1.77777778,34.5007739
0.888888889,1.77777778,35.1455659
1,1.77777778,35.3631458
1.11111111,1.77777778,35.1455038
1.22222222,1.77777778,34.5006369
1.33333333,1.77777778,33.4520596
1.44444444,1.77777778,32.0373801
1.55555556,1.77777778,30.3060607
1.66666667,1.77777778,28.31655
1.77777778,1.77777778,26.1330162
1.88888889,1.77777778,23.8219374
2,1.77777778,21.4487982
2.11111111,1.77777778,19.0751161
2.22222222,1.77777778,16.755977
2.33333333,1.77777778,14.5382008
2.44444444,1.77777778,12.4591929
2.55555556,1.77777778,10.5464791
2.66666667,1.77777778,8.81786451
2.77777778,1.77777778,7.28211758
2.88888889,1.77777778,5.94005262
3,1.77777778,4.78587375
-3,1.88888889,0.0109636486
-2.88888889,1.88888889,0.0168907459
-2.77777778,1.88888889,0.025698519
-2.66666667,1.88888889,0.0386190283
-2.55555556,1.88888889,0.0573311657
-2.44444444,1.88888889,0.0840872442
-2.33333333,1.88888889,0.121860535
-2.22222222,1.88888889,0.174510867
-2.11111111,1.88888889,0.246962005
-2,1.88888889,0.345380227
-1.88888889,1.88888889,0.47733852
-1.77777778,1.88888889,0.651945495
-1.66666667,1.88888889,0.879913054
-1.55555556,1.88888889,1.17353288
-1.44444444,1.88888889,1.54652983
-1.33333333,1.88888889,2.01376144
-1.22222222,1.88888889,2.59073758
-1.11111111,1.88888889,3.29294399
-1,1.88888889,4.13496765
-0.888888889,1.88888889,5.12944081
-0.777777778,1.88888889,6.2858426
-0.666666667,1.88888889,7.60922072
-0.555555556,1.88888889,9.09891897
-0.444444444,1.88888889,10.7474147
-0.333333333,1.88888889,12.5393833
-0.222222222,1.88888889,14.4511074
-0.111111111,1.88888889,16.4503401
0,1.88888889,18.4967083
0.111111111,1.88888889,20.5427043
0.222222222,1.88888889,22.5352704
0.333333333,1.88888889,24.4179256
0.444444444,1.88888889,26.1333318
0.555555556,1.88888889,27.626143
0.666666667,1.88888889,28.8459472
0.777777778,1.88888889,29.7500819
0.888888889,1.88888889,30.3061083
1,1.88888889,30.4937408
1.11111111,1.88888889,30.3060752
1.22222222,1.88888889,29.750009
1.33333333,1.88888889,28.84582
1.44444444,1.88888889,27.6259386
1.55555556,1.88888889,26.133017
1.66666667,1.88888889,24.4174556
1.77777778,1.88888889,22.5345873
1.88888889,1.88888889,20.5417365
2,1.88888889,18.4953707
2.11111111,1.88888889,16.4485366
2.22222222,1.88888889,14.4487352
2.33333333,1.88888889,12.5363393
2.44444444,1.88888889,10.7436038
2.55555556,1.88888889,9.09426431
2.66666667,1.88888889,7.60367416
2.77777778,1.88888889,6.27939444
2.88888889,1.88888889,5.12212732
3,1.88888889,4.126875
-3,2,0.0090943081
-2.88888889,2,0.0140427735
-2.77777778,2,0.0214157273
-2.66666667,2,0.0322591101
-2.55555556,2,0.0480009906
-2.44444444,2,0.0705601211
-2.33333333,2,0.102472253
-2.22222222,2,0.147031624
-2.11111111,2,0.208442126
-2,2,0.291969055
-1.88888889,2,0.40407813
-1.77777778,2,0.552544017
-1.66666667,2,0.746506375
-1.55555556,2,0.99644814
-1.44444444,2,1.31406911
-1.33333333,2,1.71202882
-1.22222222,2,2.20353681
-1.11111111,2,2.80177654
-1,2,3.51916121
-0.888888889,2,4.36643558
-0.777777778,2,5.3516569
-0.666666667,2,6.47910786
-0.555555556,2,7.74821428
-0.444444444,2,9.15255625
-0.333333333,2,10.6790718
-0.222222222,2,12.3075543
-0.111111111,2,14.0105357
0,2,15.7536293
0.111111111,2,17.4963741
0.222222222,2,19.1935831
0.333333333,2,20.7971546
0.444444444,2,22.2582568
0.555555556,2,23.5297548
0.666666667,2,24.568715
0.777777778,2,25.338804
0.888888889,2,25.8123952
1,2,25.9722129
1.11111111,2,25.812378
1.22222222,2,25.338766
1.33333333,2,24.5686489
1.44444444,2,23.5296486
1.55555556,2,22.2580932
1.66666667,2,20.7969103
1.77777778,2,19.193228
1.88888889,2,17.495871
2,2,15.7529341
2.11111111,2,14.0095983
2.22222222,2,12.3063213
2.33333333,2,10.6774896
2.44444444,2,9.15057536
2.55555556,2,7.74579481
2.66666667,2,6.47622479
2.77777778,2,5.34830518
2.88888889,2,4.36263406
3,2,3.51495469
-3,2.11111111,0.0075232767
-2.88888889,2.11111111,0.011634072
-2.77777778,2.11111111,0.0177693218
-2.66666667,2.11111111,0.0268071507
-2.55555556,2.11111111,0.0399479685
-2.44444444,2.11111111,0.0588061813
-2.33333333,2.11111111,0.0855167998
-2.22222222,2.11111111,0.122854697
-2.11111111,2.11111111,0.174361835
-2,2.11111111,0.244474741
-1.88888889,2.11111111,0.338641028
-1.77777778,2.11111111,0.46341002
-1.66666667,2.11111111,0.626479082
-1.55555556,2.11111111,0.836674456
-1.44444444,2.11111111,1.1038441
-1.33333333,2.11111111,1.43864077
-1.22222222,2.11111111,1.85217699
-1.11111111,2.11111111,2.35554046
-1,2.11111111,2.95916835
-0.888888889,2.11111111,3.67209242
-0.777777778,2.11111111,4.50108244
-0.666666667,2.11111111,5.44973267
-0.555555556,2.11111111,6.51755208
-0.444444444,2.11111111,7.69913308
-0.333333333,2.11111111,8.98348204
-0.222222222,2.11111111,10.3535965
-0.111111111,2.11111111,11.7863669
0,2.11111111,13.2528647
0.111111111,2.11111111,14.7190524
0.222222222,2.11111111,16.1469173
0.333333333,2.11111111,17.495995
0.444444444,2.11111111,18.7252072
0.555555556,2.11111111,19.7949026
0.666666667,2.11111111,20.6689643
0.777777778,2.11111111,21.3168277
0.888888889,2.11111111,21.7152526
1,2.11111111,21.8497065
1.11111111,2.11111111,21.7152439
1.22222222,2.11111111,21.3168085
1.33333333,2.11111111,20.6689307
1.44444444,2.11111111,19.7948487
1.55555556,2.11111111,18.7251242
1.66666667,2.11111111,17.4958711
1.77777778,2.11111111,16.1467372
1.88888889,2.11111111,14.7187973
2,2.11111111,13.2525121
2.11111111,2.11111111,11.7858915
2.22222222,2.11111111,10.3529712
2.33333333,2.11111111,8.98267965
2.44444444,2.11111111,7.69812854
2.55555556,2.11111111,6.51632512
2.66666667,2.11111111,5.44827061
2.77777778,2.11111111,4.49938272
2.88888889,2.11111111,3.6701646
3,2.11111111,2.95703515
-3,2.22222222,0.00618640832
-2.88888889,2.22222222,0.00957563493
-2.77777778,2.22222222,0.0146393269
-2.66666667,2.22222222,0.0221062452
-2.55555556,2.22222222,0.0329733685
-2.44444444,2.22222222,0.0485822964
-2.33333333,2.22222222,0.0707080108
-2.22222222,2.22222222,0.101658091
-2.11111111,2.22222222,0.144378456
-2,2.22222222,0.202559202
-1.88888889,2.22222222,0.280731197
-1.77777778,2.22222222,0.38434105
-1.66666667,2.22222222,0.519789185
-1.55555556,2.22222222,0.694413464
-1.44444444,2.22222222,0.916399727
-1.33333333,2.22222222,1.19460122
-1.22222222,2.22222222,1.53825175
-1.11111111,2.22222222,1.95656303
-1,2.22222222,2.45820491
-0.888888889,2.22222222,3.05067849
-0.777777778,2.22222222,3.73960476
-0.666666667,2.22222222,4.52796594
-0.555555556,2.22222222,5.41534994
-0.444444444,2.22222222,6.39725991
-0.333333333,2.22222222,7.46455814
-0.222222222,2.22222222,8.60311479
-0.111111111,2.22222222,9.79372631
0,2.22222222,11.0123546
0.111111111,2.22222222,12.2307165
0.222222222,2.22222222,13.4172266
0.333333333,2.22222222,14.5382622
0.444444444,2.22222222,15.5596902
0.555555556,2.22222222,16.4485636
0.666666667,2.22222222,17.1748722
0.777777778,2.22222222,17.713219
0.888888889,2.22222222,18.0442932
1,2.22222222,18.1560195
1.11111111,2.22222222,18.0442889
1.22222222,2.22222222,17.7132094
1.33333333,2.22222222,17.1748556
1.44444444,2.22222222,16.448537
1.55555556,2.22222222,15.5596491
1.66666667,2.22222222,14.5382009
1.77777778,2.22222222,13.4171375
1.88888889,2.22222222,12.2305903
2,2.22222222,11.0121801
2.11111111,2.22222222,9.79349112
2.22222222,2.22222222,8.60280543
2.33333333,2.22222222,7.46416116
2.44444444,2.22222222,6.39676291
2.55555556,2.22222222,5.4147429
2.66666667,2.22222222,4.52724259
2.77777778,2.22222222,3.73876383
2.88888889,2.22222222,3.04972471
3,2.22222222,2.45714951
-3,2.33333333,0.00504515616
-2.88888889,2.33333333,0.00781362657
-2.77777778,2.33333333,0.0119525638
-2.66666667,2.33333333,0.018059646
-2.55555556,2.33333333,0.026952898
-2.44444444,2.33333333,0.039733498
-2.33333333,2.33333333,0.0578587157
-2.22222222,2.33333333,0.0832234018
-2.11111111,2.33333333,0.11824679
-2,2.33333333,0.165959315
-1.88888889,2.33333333,0.230081786
-1.77777778,2.33333333,0.315086744
-1.66666667,2.33333333,0.426229505
-1.55555556,2.33333333,0.56953449
-1.44444444,2.33333333,0.7517216
-1.33333333,2.33333333,0.980057843
-1.22222222,2.33333333,1.26212184
-1.11111111,2.33333333,1.60547333
-1,2.33333333,2.0172267
-0.888888889,2.33333333,2.50353659
-0.777777778,2.33333333,3.06901429
-0.666666667,2.33333333,3.71610527
-0.555555556,2.33333333,4.44446928
-0.444444444,2.33333333,5.25041381
-0.333333333,2.33333333,6.12643778
-0.222222222,2.33333333,7.06094325
-0.111111111,2.33333333,8.03816845
0,2.33333333,9.03838399
0.111111111,2.33333333,10.0383767
0.222222222,2.33333333,11.0122231
0.333333333,2.33333333,11.9323278
0.444444444,2.33333333,12.7706766
0.555555556,2.33333333,13.5002285
0.666666667,2.33333333,14.0963531
0.777777778,2.33333333,14.538206
0.888888889,2.33333333,14.8099382
1,2.33333333,14.901639
1.11111111,2.33333333,14.8099361
1.22222222,2.33333333,14.5382014
1.33333333,2.33333333,14.0963451
1.44444444,2.33333333,13.5002157
1.55555556,2.33333333,12.7706568
1.66666667,2.33333333,11.9322982
1.77777778,2.33333333,11.0121801
1.88888889,2.33333333,10.0383158
2,2.33333333,9.03829978
2.11111111,2.33333333,8.03805492
2.22222222,2.33333333,7.06079392
2.33333333,2.33333333,6.12624616
2.44444444,2.33333333,5.25017391
2.55555556,2.33333333,4.44417627
2.66666667,2.33333333,3.71575612
2.77777778,2.33333333,3.06860839
2.88888889,2.33333333,2.50307622
3,2.33333333,2.01671728
-3,2.44444444,0.00407432678
-2.88888889,2.44444444,0.00631225284
-2.77777778,2.44444444,0.009659323
-2.66666667,2.44444444,0.0145998443
-2.55555556,2.44444444,0.0217968554
-2.44444444,2.44444444,0.0321430903
-2.33333333,2.44444444,0.0468201504
-2.22222222,2.44444444,0.0673645953
-2.11111111,2.44444444,0.0957383175
-2,2.44444444,0.134398903
-1.88888889,2.44444444,0.186363758
-1.77777778,2.44444444,0.255259778
-1.66666667,2.44444444,0.345348399
-1.55555556,2.44444444,0.461514418
-1.44444444,2.44444444,0.609206197
-1.33333333,2.44444444,0.79431531
-1.22222222,2.44444444,1.02298559
-1.11111111,2.44444444,1.3013452
-1,2.44444444,1.63516098
-0.888888889,2.44444444,2.02942145
-0.777777778,2.44444444,2.48786386
-0.666666667,2.44444444,3.01246966
-0.555555556,2.44444444,3.60296202
-0.444444444,2.44444444,4.25634666
-0.333333333,2.44444444,4.96654196
-0.222222222,2.44444444,5.72414527
-0.111111111,2.44444444,6.51637858
0,2.44444444,7.3272476
0.111111111,2.44444444,8.13793395
0.222222222,2.44444444,8.92742205
0.333333333,2.44444444,9.67334105
0.444444444,2.44444444,10.3529805
0.555555556,2.44444444,10.9444192
0.666666667,2.44444444,11.4276896
0.777777778,2.44444444,11.7858939
0.888888889,2.44444444,12.0061836
1,2.44444444,12.0805245
1.11111111,2.44444444,12.0061827
1.22222222,2.44444444,11.7858918
1.33333333,2.44444444,11.4276858
1.44444444,2.44444444,10.9444132
1.55555556,2.44444444,10.3529712
1.66666667,2.44444444,9.67332712
1.77777778,2.44444444,8.92740181
1.88888889,2.44444444,8.13790526
2,2.44444444,7.32720795
2.11111111,2.44444444,6.51632512
2.22222222,2.44444444,5.72407495
2.33333333,2.44444444,4.96645173
2.44444444,2.44444444,4.25623369
2.55555556,2.44444444,3.60282404
2.66666667,2.44444444,3.01230524
2.77777778,2.44444444,2.48767272
2.88888889,2.44444444,2.02920465
3,2.44444444,1.63492108
-3,2.55555556,0.00325503802
-2.88888889,2.55555556,0.00504398769
-2.77777778,2.55555556,0.00772018505
-2.66666667,2.55555556,0.0116713282
-2.55555556,2.55555556,0.0174282796
-2.44444444,2.55555556,0.0257058972
-2.33333333,2.55555556,0.0374504354
-2.22222222,2.55555556,0.0538924801
-2.11111111,2.55555556,0.0766033032
-2,2.55555556,0.107551192
-1.88888889,2.55555556,0.149152774
-1.77777778,2.55555556,0.204312746
-1.66666667,2.55555556,0.276443891
-1.55555556,2.55555556,0.369458069
-1.44444444,2.55555556,0.487718292
-1.33333333,2.55555556,0.635942319
-1.22222222,2.55555556,0.819049727
-1.11111111,2.55555556,1.04194739
-1,2.55555556,1.30925267
-0.888888889,2.55555556,1.62495966
-0.777777778,2.55555556,1.99206041
-0.666666667,2.55555556,2.41214101
-0.555555556,2.55555556,2.88497935
-0.444444444,2.55555556,3.40817741
-0.333333333,2.55555556,3.97686511
-0.222222222,2.55555556,4.58351322
-0.111111111,2.55555556,5.21788982
0,2.55555556,5.86718768
0.111111111,2.55555556,6.5163383
0.222222222,2.55555556,7.14851384
0.333333333,2.55555556,7.74580122
0.444444444,2.55555556,8.29001556
0.555555556,2.55555556,8.76360372
0.666666667,2.55555556,9.15057717
0.777777778,2.55555556,9.43740525
0.888888889,2.55555556,9.6137998
1,2.55555556,9.6733275
1.11111111,2.55555556,9.61379935
1.22222222,2.55555556,9.43740426
1.33333333,2.55555556,9.15057543
1.44444444,2.55555556,8.76360093
1.55555556,2.55555556,8.29001127
1.66666667,2.55555556,7.74579482
1.77777778,2.55555556,7.14850453
1.88888889,2.55555556,6.51632512
2,2.55555556,5.86716946
2.11111111,2.55555556,5.21786525
2.22222222,2.55555556,4.58348091
2.33333333,2.55555556,3.97682366
2.44444444,2.55555556,3.40812551
2.55555556,2.55555556,2.88491596
2.66666667,2.55555556,2.41206548
2.77777778,2.55555556,1.99197259
2.88888889,2.55555556,1.62486006
3,2.55555556,1.30914246
-3,2.66666667,0.00257102402
-2.88888889,2.66666667,0.00398452376
-2.77777778,2.66666667,0.00609935037
-2.66666667,2.66666667,0.00922209085
-2.55555556,2.66666667,0.0137725845
-2.44444444,2.66666667,0.0203162271
-2.33333333,2.66666667,0.0296014702
-2.22222222,2.66666667,0.0426016943
-2.11111111,2.66666667,0.0605597815
-2,2.66666667,0.0850326624
-1.88888889,2.66666667,0.117931898
-1.77777778,2.66666667,0.161555083
-1.66666667,2.66666667,0.218601657
-1.55555556,2.66666667,0.292165752
-1.44444444,2.66666667,0.385698273
-1.33333333,2.66666667,0.502930622
-1.22222222,2.66666667,0.647753747
-1.11111111,2.66666667,0.824048468
-1,2.66666667,1.03546657
-0.888888889,2.66666667,1.28516682
-0.777777778,2.66666667,1.57551544
-0.666666667,2.66666667,1.90776666
-0.555555556,2.66666667,2.28174459
-0.444444444,2.66666667,2.69555243
-0.333333333,2.66666667,3.14533823
-0.222222222,2.66666667,3.62514695
-0.111111111,2.66666667,4.12688601
0,2.66666667,4.640426
0.111111111,2.66666667,5.15384908
0.222222222,2.66666667,5.65384596
0.333333333,2.66666667,6.12624903
0.444444444,2.66666667,6.55667569
0.555555556,2.66666667,6.93124301
0.666666667,2.66666667,7.2373055
0.777777778,2.66666667,7.46416166
0.888888889,2.66666667,7.60367447
1,2.66666667,7.65075577
1.11111111,2.66666667,7.60367427
1.22222222,2.66666667,7.46416122
1.33333333,2.66666667,7.23730472
1.44444444,2.66666667,6.93124176
1.55555556,2.66666667,6.55667376
1.66666667,2.66666667,6.12624616
1.77777778,2.66666667,5.65384179
1.88888889,2.66666667,5.15384318
2,2.66666667,4.64041783
2.11111111,2.66666667,4.126875
2.22222222,2.66666667,3.62513247
2.33333333,2.66666667,3.14531965
2.44444444,2.66666667,2.69552917
2.55555556,2.66666667,2.28171618
2.66666667,2.66666667,1.9077328
2.77777778,2.66666667,1.57547608
2.88888889,2.66666667,1.28512218
3,2.66666667,1.03541717
-3,2.77777778,0.0020069638
-2.88888889,2.77777778,0.0031105703
-2.77777778,2.77777778,0.00476187537
-2.66666667,2.77777778,0.00720036558
-2.55555556,2.77777778,0.0107540109
-2.44444444,2.77777778,0.0158645058
-2.33333333,2.77777778,0.0231165678
-2.22222222,2.77777778,0.0332706524
-2.11111111,2.77777778,0.0472977739
-2,2.77777778,0.0664143035
-1.88888889,2.77777778,0.0921136671
-1.77777778,2.77777778,0.12619087
-1.66666667,2.77777778,0.170754838
-1.55555556,2.77777778,0.228222822
-1.44444444,2.77777778,0.301290756
-1.33333333,2.77777778,0.392873678
-1.22222222,2.77777778,0.506011223
-1.11111111,2.77777778,0.643735081
-1,2.77777778,0.808897991
-0.888888889,2.77777778,1.00396751
-0.777777778,2.77777778,1.23079205
-0.666666667,2.77777778,1.49035132
-0.555555556,2.77777778,1.78250782
-0.444444444,2.77777778,2.10577967
-0.333333333,2.77777778,2.45715764
-0.222222222,2.77777778,2.83198956
-0.111111111,2.77777778,3.22395341
0,2.77777778,3.62513604
0.111111111,2.77777778,4.02622715
0.222222222,2.77777778,4.4168294
0.333333333,2.77777778,4.78587501
0.444444444,2.77777778,5.12212816
0.555555556,2.77777778,5.41474345
0.666666667,2.77777778,5.65384214
0.777777778,2.77777778,5.83106414
0.888888889,2.77777778,5.94005276
1,2.77777778,5.9768331
1.11111111,2.77777778,5.94005267
1.22222222,2.77777778,5.83106395
1.33333333,2.77777778,5.6538418
1.44444444,2.77777778,5.41474291
1.55555556,2.77777778,5.12212732
1.66666667,2.77777778,4.78587375
1.77777778,2.77777778,4.41682758
1.88888889,2.77777778,4.02622456
2,2.77777778,3.62513247
2.11111111,2.77777778,3.2239486
2.22222222,2.77777778,2.83198322
2.33333333,2.77777778,2.45714951
2.44444444,2.77777778,2.10576949
2.55555556,2.77777778,1.78249539
2.66666667,2.77777778,1.49033651
2.77777778,2.77777778,1.23077484
2.88888889,2.77777778,1.00394799
3,2.77777778,0.808876389
-3,2.88888889,0.00154794323
-2.88888889,2.88888889,0.0023992345
-2.77777778,2.88888889,0.00367306195
-2.66666667,2.88888889,0.0055542094
-2.55555556,2.88888889,0.00829574078
-2.44444444,2.88888889,0.0122384788
-2.33333333,2.88888889,0.0178336142
-2.22222222,2.88888889,0.0256679506
-2.11111111,2.88888889,0.0364907732
-2,2.88888889,0.0512406989
-1.88888889,2.88888889,0.0710701328
-1.77777778,2.88888889,0.0973641886
-1.66666667,2.88888889,0.131750206
-1.55555556,2.88888889,0.176093429
-1.44444444,2.88888889,0.232474133
-1.33333333,2.88888889,0.303141638
-1.22222222,2.88888889,0.390441397
-1.11111111,2.88888889,0.496712715
-1,2.88888889,0.624156799
-0.888888889,2.88888889,0.774677633
-0.777777778,2.88888889,0.949701449
-0.666666667,2.88888889,1.14998417
-0.555555556,2.88888889,1.37541965
-0.444444444,2.88888889,1.6248644
-0.333333333,2.88888889,1.89599641
-0.222222222,2.88888889,2.18522594
-0.111111111,2.88888889,2.48767477
0,2.88888889,2.79723693
0.111111111,2.88888889,3.10672836
0.222222222,2.88888889,3.40812629
0.333333333,2.88888889,3.69289054
0.444444444,2.88888889,3.95235133
0.555555556,2.88888889,4.17814011
0.666666667,2.88888889,4.36263421
0.777777778,2.88888889,4.49938282
0.888888889,2.88888889,4.58348097
1,2.88888889,4.61186154
1.11111111,2.88888889,4.58348093
1.22222222,2.88888889,4.49938274
1.33333333,2.88888889,4.36263407
1.44444444,2.88888889,4.17813988
1.55555556,2.88888889,3.95235098
1.66666667,2.88888889,3.69289001
1.77777778,2.88888889,3.40812551
1.88888889,2.88888889,3.10672726
2,2.88888889,2.7972354
2.11111111,2.88888889,2.48767272
2.22222222,2.88888889,2.18522324
2.33333333,2.88888889,1.89599295
2.44444444,2.88888889,1.62486006
2.55555556,2.88888889,1.37541435
2.66666667,2.88888889,1.14997785
2.77777778,2.88888889,0.949694105
2.88888889,2.88888889,0.774669305
3,2.88888889,0.624147583
-3,3,0.00117948392
-2.88888889,3,0.00182818164
-2.77777778,3,0.00279888308
-2.66666667,3,0.00423241812
-2.55555556,3,0.00632165856
-2.44444444,3,0.00932636464
-2.33333333,3,0.0135904179
-2.22222222,3,0.0195610617
-2.11111111,3,0.0278093798
-2,3,0.03905076
-1.88888889,3,0.0541635325
-1.77777778,3,0.0742033887
-1.66666667,3,0.100410633
-1.55555556,3,0.134206889
-1.44444444,3,0.177177658
-1.33333333,3,0.231037281
-1.22222222,3,0.297573356
-1.11111111,3,0.378568786
-1,3,0.475701224
-0.888888889,3,0.590421783
-0.777777778,3,0.723817452
-0.666666667,3,0.876464345
-0.555555556,3,1.04828154
-0.444444444,3,1.23839751
-0.333333333,3,1.44504252
-0.222222222,3,1.6654806
-0.111111111,3,1.8959938
0,3,2.13192842
0.111111111,3,2.36780911
0.222222222,3,2.59752125
0.333333333,3,2.81455591
0.444444444,3,3.01230539
0.555555556,3,3.18439155
0.666666667,3,3.32500473
0.777777778,3,3.42922843
0.888888889,3,3.49332429
1,3,3.5149547
1.11111111,3,3.49332428
1.22222222,3,3.42922839
1.33333333,3,3.32500467
1.44444444,3,3.18439145
1.55555556,3,3.01230524
1.66666667,3,2.81455569
1.77777778,3,2.59752092
1.88888889,3,2.36780865
2,3,2.13192779
2.11111111,3,1.89599295
2.22222222,3,1.66547947
2.33333333,3,1.44504107
2.44444444,3,1.23839571
2.55555556,3,1.04827934
2.66666667,3,0.876461716
2.77777778,3,0.723814396
2.88888889,3,0.590418316
3,3,0.475697389
