请求数,耗时
34.146209,120.505089
49.208624,136.95089
48.0441595,162.791017
22.7146054,130.389154
10.8717126,56.778241
24.8679482,97.5303198
19.4446964,70.8115404
71.3074053,215.630523
32.7560751,102.043667
65.5707722,186.655661
30.1821463,132.854622
19.3715442,93.8132192
26.4869534,124.000087
59.5505312,166.266263
47.1547247,139.216375
29.6628378,92.7829966
32.7657217,113.339203
34.9957338,124.861792
51.7705763,170.671542
34.9022195,107.910327
60.1402432,163.406943
4.41028837,50.2500944
17.6996283,126.389909
22.3069632,91.9452331
37.5719066,114.520333
37.7835435,132.771323
66.0462615,176.0652
51.8240471,151.310643
46.3248268,134.078968
38.0417633,130.695547
41.919398,140.569405
32.549,107.537852
67.1053447,199.273275
38.0953854,145.533475
38.6848328,133.135397
49.0434881,139.013667
22.1570329,110.814335
6.7270238,59.4195808
77.5709965,201.842649
31.9067132,116.647984
23.6136358,118.008168
21.0425545,98.4872981
86.1375308,235.055796
31.692755,129.313464
39.9334556,141.844591
24.0487708,94.4303864
21.8747801,106.397502
14.9992624,81.001045
46.2114915,161.191603
61.4521385,191.691446
44.9063077,139.505965
44.7186078,124.223881
23.6778353,95.668674
41.520598,153.679085
42.4932521,128.598109
7.79427387,59.3594328
24.9783307,97.6801954
31.7219339,104.016527
51.3133081,173.690323
65.6990838,175.132435
22.509874,108.69423
11.1014463,65.7098577
34.0917601,119.19078
27.6143688,111.131306
22.3126366,77.6848513
7.29489756,56.3644445
9.19820464,93.0542301
46.2457652,144.757542
45.5826019,144.592262
90.5344435,254.24873
86.9678867,231.674865
34.0876629,105.794117
22.0998156,95.9414436
44.0825353,132.991374
59.1606019,158.076752
60.8107251,163.98488
48.1449864,141.042783
29.9781742,130.216162
19.8562745,86.2081377
29.1150756,112.528115
24.4682601,113.021173
24.7263823,117.216585
44.1780301,130.329974
56.8713488,171.395829
57.6691175,168.113106
14.7319306,87.8297598
37.1950175,129.084444
32.2044021,133.169713
22.4842967,95.5856334
80.1405352,197.647683
16.2790735,76.9127085
51.0937966,141.595196
31.2828215,113.535646
41.5897123,158.313823
17.3180412,68.3508903
8.43340778,102.754244
19.8085772,95.6188826
74.4044508,220.224643
33.3027875,98.895441
61.1502675,163.768092
24.7682365,111.230382
34.6197286,130.427632
35.0662152,113.608537
53.8334319,182.516588
25.2300954,87.8519563
12.4109297,58.7503262
13.6342691,67.6036097
26.8188578,131.392728
22.2848548,111.169413
23.0593496,87.0838073
41.7711362,134.202421
27.7719038,138.153025
23.5760246,82.0840783
25.3036375,129.96721
44.1704708,211.32797
35.108641,124.248804
57.8594888,174.134942
29.4326947,142.393434
41.6191887,153.525496
15.0915934,69.2042213
51.8019675,172.253271
29.6110049,140.913759
27.2808191,103.785658
55.4146633,154.389367
19.8425581,70.3758942
40.0970055,128.903795
23.9731017,98.9815552
33.053713,118.306593
39.0365981,141.922226
39.1914029,138.659613
38.2878993,113.857402
14.3023568,104.268029
64.6648109,175.093451
36.6421733,108.086012
12.3957014,139.727757
35.0626331,140.5705
39.9759262,129.251662
46.586163,149.081702
28.2337352,106.620822
22.8626484,78.9805184
18.9647366,116.414443
59.5987274,164.952384
82.192019,220.155884
30.0118246,97.9216962
35.53295,136.216938
22.8170234,99.3513342
34.7474719,106.541233
30.8398398,115.740547
69.355906,182.873592
9.3067755,49.752892
21.3324101,99.7191161
17.1469722,85.0440922
40.0894721,132.155347
41.3216831,126.630239
26.0691211,105.230327
40.6381872,160.775426
31.1936769,105.546119
25.7861449,84.2091868
16.450775,90.3277054
33.0268782,101.758012
18.3115569,75.0108872
35.7924887,150.855799
17.6734398,100.084378
20.4249971,77.908503
10.2412656,66.0846467
29.3553478,135.342441
23.9607243,119.838831
43.0512757,124.87216
30.0157434,164.106389
14.4046634,72.1781782
40.9704093,157.001604
6.70682405,64.6720839
35.8817452,130.523017
22.4460387,143.201898
17.0761996,78.4181055
42.4247213,123.818105
11.5918092,61.1665809
25.6667798,90.5132162
27.1898264,124.631425
29.7679464,131.081349
22.3163417,87.1461621
51.3456461,158.360126
26.3643834,89.2169985
4.65481722,57.3577562
3.91275457,76.2800328
61.3885901,168.840161
35.9336645,149.774267
17.6429658,104.681954
20.284386,82.018702
33.2521615,103.857098
41.7981922,128.819595
71.0515368,186.735652
27.6123004,115.526826
34.7704916,116.936512
40.899678,124.333628
54.0787762,220.529494
24.5223868,83.6747684
5.40212132,46.5865751
13.0820406,102.44392
27.7655596,105.64386
40.185681,118.8478
2.55072509,35.6511964
15.0352009,85.5844858
10.6798293,71.4903872
9.11013227,91.2998688
47.4359231,170.839018
59.9370195,209.864336
26.6163786,97.208128
24.0040242,102.982458
64.371901,186.64364
44.1283622,156.378264
6.09628378,91.4828827
54.9956832,184.75017
25.685546,96.9100229
48.0746723,191.580058
24.7681963,130.203633
12.2705478,104.33499
4.13690328,52.175405
79.6326818,214.269256
15.1282176,81.8263884
6.42413238,60.3673909
43.0510059,127.097636
48.3345438,140.391526
21.8883548,110.425928
17.2409027,73.6404324
49.1848877,171.486378
76.5207241,205.550676
18.985746,104.285059
71.5253666,201.807335
61.6820202,177.179367
19.5384818,85.2770442
87.5265931,246.188911
36.068171,141.550472
53.2838562,166.455413
26.1318126,96.4599046
14.8192255,81.25059
10.9146295,67.0765384
23.1753361,100.885511
33.4493936,109.877061
18.3373283,86.6826586
20.829744,104.177377
12.7020084,93.0353186
27.0401658,124.629968
63.407817,181.932469
24.7377773,92.8114332
39.924463,135.886003
68.8371729,210.125664
27.3314663,97.2539175
13.5152613,73.1192925
32.1790751,118.864316
22.5232999,91.4456067
44.166027,137.429162
46.1538397,153.594196
17.4295171,73.0499411
51.1050676,159.47573
24.9594687,99.6111156
20.7449917,115.532198
8.00865375,79.2628061
18.4712912,105.864256
29.9602706,132.354519
18.0893967,98.7743944
56.3248614,171.792417
54.2665514,171.991479
19.854305,94.3598424
52.2465112,165.741098
52.7535815,151.414394
33.6438424,127.64589
26.5836856,90.252111
24.9423461,95.9853065
32.5608327,137.931812
10.8988511,54.4511371
51.5605722,152.310897
44.9895045,129.360977
18.5070862,76.9348041
6.77851336,64.6443753
10.8310415,84.2633524
18.4801717,102.863695
7.92111549,64.2052495
56.1307173,160.02535
27.6304914,106.444155
23.5643411,87.3588142
16.269476,81.9979573
58.3278066,158.828912
50.9541595,157.165866
3.66253336,36.8547219
43.9468967,142.279513
44.7627953,184.312677
25.2572135,159.555184
37.1515514,118.905512
36.5655289,155.901323
13.5354285,73.982979
32.6984117,104.064786
58.5834795,166.309848
45.0825975,170.547855
48.7611913,155.468722
21.6795601,80.7772369
39.3017341,110.725877
36.2846254,134.36208
16.5203458,78.6873951
71.4920683,193.27155
21.4045385,83.9708327
54.5397831,192.499473
29.352963,117.334682
39.6615543,120.214796
28.462496,100.387987
76.2004907,203.035773
61.6811243,194.467097
20.6704356,103.785948
115.230888,311.961447
18.0137484,80.1154048
33.1560111,135.529144
43.2028178,135.406488
45.6662687,162.322193
40.1627591,131.137725
30.8078227,100.197125
24.0569342,84.392401
42.0707209,122.549185
30.6304584,139.757084
21.465317,94.8953415
28.8812839,98.9565519
58.1742359,176.032035
33.3851893,128.099222
75.4404005,220.365913
18.2373526,75.0407058
27.2585014,139.937209
15.5963628,67.2494619
19.1134162,88.6496984
28.6166802,101.776487
33.6933099,108.068591
27.4508204,93.46787
80.4872358,216.984627
34.2293025,118.519801
72.1111238,213.988671
20.0593186,100.897843
42.682,137.398168
37.590779,155.046669
74.1454432,202.122975
17.9922772,75.7114851
15.6968296,91.8591326
14.4800049,87.6132177
42.3996424,135.470297
106.611063,269.629369
28.6217771,148.10833
37.0647564,148.409131
28.5050492,91.2120392
41.4873934,133.864445
29.6458786,118.690054
21.7804037,77.5379392
61.3500117,194.744265
36.4595127,112.512634
6.24063531,63.7315658
13.4643223,82.3712447
78.6611773,197.418577
17.8026382,144.197346
19.0848361,95.8713115
28.2460872,109.142218
22.7708348,105.245136
40.1659223,140.559854
24.1373014,102.026521
54.793032,164.832799
7.02355519,51.0820138
28.9254096,122.044849
33.7123311,140.723454
18.7184489,97.6910921
14.5229132,76.979096
6.85688742,129.632291
106.649365,269.439647
41.2710888,121.565188
13.3697853,99.3077553
69.6649561,191.367765
45.2264416,143.696798
43.2194877,127.232899
26.817967,91.3058602
7.43684013,60.2109399
11.362544,63.0874215
21.501092,102.362628
53.6121983,180.564232
37.3140905,112.429201
40.1821972,134.189267
30.4142227,115.695245
30.9110851,117.857688
54.2242026,171.512339
47.3904192,128.918155
62.9204242,203.016925
17.6713834,96.1383925
35.7175734,111.571835
28.2294065,161.262248
24.7943309,102.980843
25.0484432,118.762096
37.5175986,146.399371
60.7048104,200.816886
26.6385238,117.293635
17.912431,78.9609547
41.6695467,139.936985
41.3512465,132.133708
32.2442802,107.350573
51.111708,155.583043
42.3062746,121.939367
30.0296262,128.389487
36.0154282,117.893423
50.9921092,146.556091
63.3584972,210.552702
52.5730574,172.361668
14.3781546,60.6455474
79.265294,218.006763
30.1485635,100.634297
59.8409505,168.456208
39.1350986,129.160451
43.2124305,161.929059
18.5514078,76.7480353
14.0856427,63.5645476
12.132518,56.3579362
39.5617267,121.314346
17.874741,98.5411155
63.8328529,176.578151
82.7328677,212.701538
13.5020728,79.4682425
33.0443588,122.876433
59.2482705,161.841435
44.6660936,141.129724
48.4019665,162.467553
72.7589524,220.659901
40.8243457,140.679592
20.4795403,89.289426
22.913138,88.2153402
16.1106716,73.6794053
18.3426101,89.1508289
26.7440445,131.80329
28.0795041,112.8251
31.7291905,119.131299
36.2624945,112.564927
33.4723016,109.974538
14.0415628,83.1384138
82.0128566,252.330199
15.9478028,86.4638305
40.4610861,133.72499
20.5882511,116.297451
17.8510596,83.012815
45.2148795,165.974165
28.5187466,122.811499
13.5173602,67.7620176
14.238595,78.4086157
67.7251502,185.318154
131.493748,340.819243
9.05266916,61.3693388
38.440165,118.729371
11.0226499,68.3201983
66.9261252,214.569934
46.5063517,142.881202
15.6136087,84.096597
37.7454421,111.333957
40.7605613,124.720445
42.6448823,140.219835
21.1696946,80.4051152
12.4118976,65.2601207
53.3639853,165.824981
73.942715,195.999252
17.1563835,85.8740634
34.381763,108.883074
16.1431473,76.5960409
48.4773813,157.631047
16.3559064,74.5157816
32.4552042,101.585827
24.3040195,110.694532
34.3624448,110.63829
12.2571116,78.7108255
55.232188,159.16365
32.7274974,111.511667
93.6530055,275.175105
91.6482813,254.585598
33.1372331,144.40703
77.4713199,205.648597
18.1583828,107.817837
45.8225627,146.489119
29.5572527,123.043699
24.0211108,95.5353072
54.4992118,173.793828
48.9563459,163.027828
48.4404674,144.201759
27.6493191,105.673782
37.2135671,132.007049
33.4276198,111.489529
20.528663,111.294806
19.4857564,116.472181
19.5466642,75.6829142
49.8141804,157.026897
61.6347973,175.504302
84.1992965,225.572027
25.6191142,119.757042
11.3534846,117.722859
37.6849182,120.346716
18.6057189,76.3007766
12.1343034,93.3288933
40.6034319,143.361308
12.9150826,72.6926256
91.8884197,266.821927
32.6738492,119.263387
20.7457453,97.524102
38.8508193,131.019921
12.3927033,86.7393122
42.4219173,138.003141
14.5796773,96.0302246
34.1615587,121.5397
43.4337573,144.8137
17.8026553,97.8851309
61.1455605,170.946543
20.7309076,105.110845
49.1815944,172.183294
31.5986658,118.132722
19.9252355,86.8734052
39.6450404,115.754863
37.9321349,128.952601
29.5963725,94.7326328
28.4343952,102.15992
26.6773964,113.767484
14.4940964,147.575306
19.6343469,81.4328577
7.57327719,67.0666175
21.0113202,95.6702621
13.2363124,97.7996916
33.5051064,123.589266
38.2739281,119.043404
30.4221573,141.72824
48.7130947,154.815061
24.2388509,90.1624279
6.43245932,88.1549452
6.20246135,64.3104034
41.7291936,172.416633
52.505069,167.049342
37.4162392,114.541278
20.2657092,85.4005548
47.5398539,151.43137
52.5214421,162.019575
32.2919059,115.028931
39.5840831,120.514544
31.0275134,130.869663
49.7012982,173.455459
38.0419704,118.057918
21.416044,91.4383934
42.6075168,156.455792
29.6807835,144.995891
13.5822882,65.6063503
16.981684,111.097081
58.4430205,176.495064
17.4279974,98.8802375
68.9892666,175.153084
36.8030956,155.598824
25.0327667,98.1058685
39.2747749,137.338803
18.8734926,119.863525
35.5105287,127.343623
85.2281314,226.564647
23.1505144,103.713876
20.0145695,108.466297
44.3288254,156.779808
23.2443301,86.9918743
21.8716443,111.378713
43.7883389,151.827747
52.6087862,160.766435
48.0083551,153.867083
13.9936451,122.317575
20.4956171,99.2876103
16.9834066,71.7105097
15.7108304,75.2896071
57.9876045,158.757441
27.4272326,122.408903
13.9609655,59.877639
9.9823907,93.4486241
32.0292974,98.422946
65.3972426,169.458383
9.87216047,67.5557905
19.6722081,114.308927
31.2088641,106.751915
43.8232122,165.378742
46.5987308,135.005114
61.7199911,190.339114
67.9013693,214.325528
14.5805395,83.4519623
27.0914345,150.776895
17.0607923,99.1898987
49.1287668,146.909258
28.5122692,99.720627
66.5352935,180.473668
31.7870365,125.518499
15.9787158,72.2358226
10.6106852,88.752079
32.6031428,112.579916
37.9331803,126.287028
88.4311153,251.980534
65.6444414,177.713433
6.54665531,82.2599923
30.0232357,155.071567
39.7145256,154.334911
27.8231075,141.845303
24.374413,99.4563286
57.4529012,174.466249
39.8145516,177.745519
22.3560146,98.7311416
22.4713515,89.9509673
60.3972989,181.964658
26.7193476,104.621346
19.1485362,81.6413039
23.0047989,89.2174632
46.47907,143.457534
28.2715256,114.467383
26.7584267,140.834609
10.3327438,56.5201064
100.536083,241.200696
13.867092,62.8521411
59.589642,163.453721
31.3425749,106.9102
65.233621,183.842975
7.79537626,67.0804451
16.9769333,79.058222
40.0585449,114.504835
10.6297874,61.674027
49.3742406,149.279145
16.8087794,75.7892693
44.0637142,128.543915
60.8832817,160.085987
17.3873023,76.5877092
16.6905266,72.3849395
31.2507584,164.780439
34.9519354,119.685758
82.5215611,212.052184
36.5925322,110.265211
32.2853398,111.755814
13.4861329,103.631113
56.8172526,157.900489
28.948175,106.123224
6.50862718,62.5776408
43.4780902,143.317387
28.5857261,103.414846
66.2059289,205.222037
78.8863387,203.754404
30.3621359,95.8988539
68.3040377,187.766667
63.8910585,227.37145
26.016037,115.378946
49.3322099,162.624856
21.6500053,80.858345
55.2381675,159.670561
41.5044738,119.326341
13.8789922,79.0861271
13.0294882,80.9023694
13.4432736,114.449831
14.6523758,78.6623308
5.19759497,77.0952225
8.73032701,61.8109722
91.4339212,240.758564
20.7055007,98.2539366
14.7110755,77.3919557
99.374733,263.248009
17.2523392,107.05594
29.1338765,137.503564
49.716462,153.643798
82.6755369,201.457048
23.4169102,117.403642
41.0935876,162.127424
21.7917292,85.0016056
103.260531,273.705447
39.7342628,130.913942
80.0432998,203.042161
38.51833,125.670501
30.1405135,94.4064445
44.914945,129.765018
44.0982482,161.682942
6.23375987,65.3979647
20.4976603,83.3703692
40.2346294,135.033255
53.1485633,152.238141
50.3239182,152.182462
17.1540673,96.1258255
19.8800736,70.3014607
50.3471191,140.634536
44.2154093,143.974386
31.0907459,145.224628
22.5087503,79.3756608
39.8415556,132.391849
39.8115359,116.411224
24.0411686,120.289908
79.9876899,202.025873
15.1046588,96.8954892
39.9478697,136.730315
9.19221867,57.1416563
48.1484133,144.187479
70.7218784,181.288106
9.9550366,80.1578206
47.1867255,156.952725
23.2795011,87.0572408
20.9547889,105.072044
5.83029079,72.9647471
19.1253106,86.6057162
15.0799124,82.1089867
16.5071321,88.1364364
39.4078008,116.385527
41.0387056,133.602478
22.9577805,106.093918
19.0554257,97.4777274
70.9756289,185.608419
61.8190713,183.078126
29.5860892,99.6468009
35.5169449,124.329784
41.9201446,135.872996
15.9229853,76.6683773
46.096073,127.854553
85.213269,250.737226
76.7737718,258.716823
35.8403916,126.757328
14.4213642,78.4922397
52.7533089,149.109672
30.0500747,100.42613
63.0425847,195.814677
50.7058115,164.757399
21.6973861,105.15116
35.275753,134.274678
26.9393538,114.917171
53.9606387,162.839242
19.0983897,114.957536
16.7212822,102.94383
29.9971777,101.337143
31.025015,135.30205
29.7010541,104.688231
19.2814978,88.5643441
27.1999746,100.724666
63.3099338,195.894189
65.1283866,172.582603
32.5088502,97.3396947
23.4097203,107.034972
17.2144493,74.5897738
13.9927156,64.7504625
57.3414275,164.153266
11.3621711,61.322837
18.8788093,93.9346792
59.0348896,194.488347
36.6949955,137.3384
51.5381663,137.993226
50.3884009,134.109075
31.1829898,98.6960867
29.6180191,108.840323
56.2912152,190.673804
25.35822,87.586623
31.5819982,97.8997617
82.8673564,220.626195
20.1270003,99.595998
57.7036655,189.684602
34.8331886,124.649069
25.8758546,113.563737
26.9703492,106.817275
36.4110374,125.147882
79.2148104,212.408314
47.9955027,165.450051
33.5222266,134.735271
41.0102167,116.471669
22.604394,106.355944
30.5108095,110.288038
25.2656694,116.259174
51.9889354,171.734781
36.5414198,114.401387
34.194206,116.712519
94.1979693,236.046517
29.6189175,96.4274238
43.109578,140.386624
28.4837964,100.635711
29.4298218,113.528765
20.416543,113.261427
36.0000769,108.53131
21.0261055,78.6412328
56.3847646,165.406257
14.9092587,68.1937099
29.8305696,101.522378
25.0080538,95.7978324
45.9343823,153.764565
42.5068215,174.981809
6.09064634,71.1092475
36.6779521,114.397967
9.61255271,62.993302
41.5981685,122.817176
42.1366158,155.893177
27.5690857,128.243084
59.1791888,182.247999
9.12116206,56.771062
83.7053959,211.47222
45.4659138,197.782226
25.3164635,91.6916351
19.9677177,78.3155729
33.2644865,108.253605
31.6303896,116.320943
26.9077234,103.750119
71.1770194,208.15051
33.1041134,110.590848
21.2933135,77.0574253
34.3491543,126.113735
84.4951375,239.431065
18.4287517,83.1759856
7.12489736,96.3620176
45.3269302,137.223338
66.1505897,182.684758
34.7808164,111.668472
33.5793463,127.814198
41.5768635,163.668768
28.6203196,104.762469
17.6276046,87.8461555
32.2558668,109.155037
20.023441,89.0750937
64.8919011,192.952725
33.4300687,116.085203
18.5982252,79.1619968
29.1242585,109.19281
80.7222133,206.670322
28.0795898,97.4623655
64.9777975,180.131515
16.5853042,111.178711
37.211499,148.443198
32.4815156,126.146158
30.2745626,136.691099
32.1213818,136.313593
11.7728463,66.3479969
13.0313039,89.2161958
26.2700195,96.6829037
6.59969061,97.5322758
64.3563158,183.691073
21.2362663,94.4198665
47.7620815,179.12164
35.5261699,105.790083
59.6726699,165.875547
49.0180728,167.720989
28.9932172,98.9696747
39.1563326,117.937874
57.2348156,211.556345
25.3130705,96.2720283
18.8330902,76.6741415
57.8697789,207.31374
35.1598247,135.131151
55.950423,169.836011
119.504913,313.033064
40.158054,128.820653
43.2203519,162.369413
50.4888989,152.124219
26.848599,101.56773
13.6014105,71.3488966
28.3533155,95.0246821
41.4092265,130.955877
15.1732626,82.5794447
31.2064061,102.727723
12.4357332,108.516338
28.3667786,104.219171
10.1390149,72.1320021
8.80925417,72.8498385
29.2258121,103.417441
56.6726145,177.763086
47.2943147,154.141364
3.89680569,56.21103
17.6356513,89.8737451
37.6998161,154.660637
64.4515722,168.347663
13.9265786,68.2192179
57.1279312,155.342788
65.3124681,170.521627
38.8971429,137.347129
10.879733,79.736657
31.3050977,105.895914
17.0524785,89.939455
26.8070985,89.7549739
47.8154478,133.83144
9.12294981,51.9521927
47.6576306,156.326291
56.8878955,151.091654
100.399381,255.586478
35.918958,121.363139
16.5384961,116.582786
17.3315657,77.9215656
38.8888934,158.931601
63.8331139,198.535779
14.4657312,104.373259
41.773234,136.207826
70.1703168,191.911726
27.9516547,88.4019722
107.446157,259.646991
37.7284784,111.970293
28.2806291,96.0844426
36.1297191,121.521519
24.6819111,114.678308
46.8127127,159.882723
48.7019917,157.641061
20.8836219,90.5136276
22.0052532,103.90119
37.2939545,133.163198
105.115645,307.24706
49.1027468,169.916352
41.6388602,134.633144
37.3892524,120.505324
134.090977,318.781032
21.8075865,98.7446236
42.7193181,156.408178
5.50616094,51.9776347
72.2402069,203.381951
49.6006747,146.494595
74.5169322,194.252263
19.7754615,80.6815018
51.8369037,145.202089
24.7514972,112.080114
12.671174,67.9395392
50.499085,157.378477
11.5036385,104.680334
33.2234928,117.459202
51.158777,167.860398
28.6470954,123.985362
5.68437427,73.5348405
14.0761015,77.0039928
27.9653083,104.633152
13.2502513,93.2081121
31.2415067,124.161228
13.0791694,75.1387491
20.5288695,75.0442597
44.775503,136.401541
37.3476048,137.04343
42.0384923,127.627251
30.60682,108.880458
7.02338883,75.3102381
17.6268535,79.058563
43.2297425,126.075813
23.8138567,81.871862
80.8552854,241.841975
29.5629594,103.029282
9.24148095,60.3112313
30.27445,114.590902
34.8045208,112.419661
53.6819644,173.075904
22.9878256,114.113515
5.40996514,65.7932442
14.1505423,81.6203252
12.0933211,72.2772586
27.5057606,95.0017762
63.2830323,188.856073
27.9100198,100.233911
92.9087014,262.440155
19.5057489,78.184741
46.6496029,145.271618
31.0632704,116.159618
8.82354635,56.086931
79.6547905,214.637986
70.0279374,213.384207
55.5210755,163.861713
12.0099742,72.2609052
14.0913156,95.8388014
29.2941981,101.337588
33.0147523,129.975799
62.2891968,170.530429
51.2537185,146.332887
27.8322834,87.725114
10.311071,85.2394947
35.0139624,125.115402
29.6876533,106.590332
39.4897561,199.746527
36.1288936,142.17393
17.6918784,84.6435077
50.688964,140.221181
24.5215245,121.04647
26.43508,87.198141
36.1522,108.586191
49.1695857,169.467085
7.22370569,71.5838112
8.08859374,73.2851222
32.0536381,130.965859
34.2525576,107.139152
31.3481366,101.573567
42.947591,152.744807
21.7444908,99.7719027
64.6206438,214.788651
30.2046213,126.13603
37.7757396,140.726881
31.1922503,121.829845
46.2040008,196.062268
31.6177037,144.135812
26.6343513,96.0785887
13.6893117,81.5811154
37.2288366,128.317974
29.3436386,145.720398
25.4449805,91.7995095
18.3184935,153.007492
21.0038663,90.2995419
77.0036683,211.071328
51.6678922,151.374127
24.1626761,86.165082
27.1760209,115.710709
47.7836142,133.9587
18.5923148,95.8152273
34.3843992,122.664087
50.398637,189.864397
18.8950295,117.841259
44.6719119,171.765848
7.32694299,85.8324407
58.4751656,165.735768
18.7209407,104.17174
42.3513348,144.801139
26.7177357,108.40442
32.3448475,109.598555
32.6771353,108.066747
26.8492619,112.423659
14.880943,75.2247499
112.645289,278.95693
15.0086452,87.7884092
30.9235462,98.4376977
85.179746,218.53357
18.9549285,90.2436572
58.4123945,219.956326
7.12148844,57.089474
12.0947937,98.2517266
27.8853058,106.963893
17.3064924,88.6712769
37.0981934,123.787859
43.9920274,148.735523
4.83693837,43.5309224
39.7797836,120.286256
12.6887866,53.1481178
61.7144299,166.311226
25.3265317,123.33091
12.492018,65.8402974
57.776938,188.470519
30.4139631,103.204834
81.9908838,215.463226
55.6793746,173.210864
11.9376739,65.6001243
21.5295495,88.1209173
23.3769748,84.5136493
11.9520367,77.0436874
29.4408083,121.599567
37.0502464,124.512882
22.535421,95.0898878
18.4999409,92.9604586
34.2763156,111.427447
21.3811026,80.3001836
18.2313666,81.9634125
49.9714972,158.565734
33.6158956,114.29474
50.7586665,147.206353
13.2405669,72.6875296
21.1807099,123.879524
33.3668515,141.260243
38.7206238,121.522399
98.459205,247.677223
18.4753265,91.8486563
18.8301756,79.3379101
43.345136,120.172905
28.7250944,122.052236
14.1941961,85.3038158
20.58595,92.5896483
12.1513575,68.3410503
10.4142334,83.9135771
24.3321876,110.944248
11.2776853,103.174106
29.0378717,106.18508
39.0129494,139.161446
40.210102,150.403875
21.9072073,94.6973308
52.8296759,164.720636
23.12985,92.8714778
19.6095098,74.3523145
27.2229467,121.964564
85.0910967,229.958321
71.4320362,194.840779
5.8164808,59.220157
16.27161,96.8738249
53.2040472,163.489301
20.7325702,112.715767
73.7861267,194.379035
21.4366923,79.2987747
14.705506,115.111759
46.8529431,156.036908
26.2675216,109.809928
19.4082788,78.4218939
32.0440756,106.977993
13.5022031,81.5793041
16.656922,67.1244515
21.9974401,80.6808078
38.8603896,144.119773
76.0613994,213.593043
64.5411554,212.574026
23.9250534,117.477184
26.5381361,93.9438116
35.90213,147.771477
38.0751394,145.271668
39.5889242,144.931105
42.4380958,143.80276
20.425962,91.3982788
25.2852729,89.5959329
10.705322,64.9965242
66.2355081,176.466329
63.4856898,170.312293
31.8237811,122.262587
24.314048,86.2423214
43.4248411,135.424906
7.36104641,54.6613848
49.2405945,162.484261
28.9572666,116.111429
38.4774655,139.057193
54.6473417,151.150981
12.2470906,68.0696214
3.36570366,59.6916924
1.58127615,50.8482428
41.8442211,142.482928
33.7829892,142.776565
24.5270024,85.5487249
48.9664104,159.602104
24.1746561,110.980703
32.8108563,115.719711
27.3531446,92.1676434
21.9976648,90.1222613
54.0532338,194.069574
18.4929992,90.1122727
57.5437003,180.6506
21.7266468,108.308616
32.1294913,130.0018
78.5403758,262.684143
11.8701533,68.4114659
38.1670882,143.247557
35.6357451,134.911628
10.7440751,68.3456321
20.7285172,92.0565364
17.2384474,81.7712706
59.2391791,180.06881
59.3980558,161.399487
41.0649384,127.264773
23.2639325,121.980954
29.732453,105.730415
26.789017,118.925556
50.8166309,165.221974
76.4481229,194.858913
47.2860107,127.891427
15.8521023,82.2004134
25.5027245,107.509985
21.3885741,121.285695
35.1403409,106.543276
16.1296757,87.710467
34.6027028,136.709722
54.6047565,167.780203
27.8604906,101.309386
88.5144116,231.192589
50.621391,179.932977
10.9050967,60.3081528
46.6016853,168.152836
95.1108872,232.828075
14.0772747,72.7135044
53.0525849,168.502117
21.6020232,95.6620548
68.3761744,187.269221
64.1660308,184.698974
90.9082867,245.539574
9.67460838,78.4119402
97.5205142,270.793818
37.8717432,172.534364
38.4989786,135.21051
25.5002638,100.423604
26.8242457,113.778036
80.3018269,221.854325
49.829637,138.778048
52.1504527,183.709544
39.9358034,126.604722
26.2907207,118.996066
26.9610084,87.1597567
14.8032927,71.7520211
32.844806,104.192255
16.4848759,106.67666
14.4550929,81.6821178
25.7804985,100.736926
6.47949015,46.1888044
29.2742331,127.71003
26.5268602,112.652072
57.2306707,170.5261
37.6128537,129.78979
47.1582621,136.870097
6.32576502,62.1418243
8.66176053,50.4877021
10.4613744,63.5001168
42.8170219,158.463797
52.6346128,178.278982
35.7704798,122.584384
15.6232542,111.027302
102.205403,253.664426
69.377042,231.474127
65.2628039,178.338146
8.30224079,64.3642392
22.172062,93.7123554
52.1997714,159.212517
5.59500855,67.2374424
9.13819197,77.6435262
15.2290824,74.9521983
19.5057904,78.0539492
49.8145199,138.005782
20.789973,74.8552021
61.8489814,184.176349
15.5789259,76.2690889
75.9117605,203.114651
69.5580979,182.487905
23.6851933,102.963849
48.8763545,168.235754
10.5654609,78.6126358
23.9337007,93.9000005
20.8857347,117.293654
27.8266045,99.2055127
7.58662137,70.1906153
13.5710321,68.7024807
32.6268702,99.4890909
47.1408601,135.87891
27.513522,106.169813
11.285449,118.579245
9.07361259,64.9085931
57.3292728,193.30834
57.6952028,156.573191
56.5487449,181.836961
58.6140265,219.826532
43.9789295,143.148014
75.579643,227.876891
17.2135238,91.9615227
58.3585017,163.534383
66.6383376,200.23101
21.5882255,80.8937057
54.7858782,156.792495
32.2456413,119.712517
13.5850251,78.7111855
47.8015555,132.987717
23.9831546,94.0786139
21.0680122,107.942033
25.5893313,106.817496
9.83680068,95.9196332
40.7310117,141.131768
19.436502,69.8350333
60.797291,198.24842
16.7364399,89.6123732
27.6543762,137.449239
22.6870984,102.115253
23.6891661,134.171825
13.2983222,87.1597866
9.81014101,58.5300761
38.1417449,128.405993
32.7572046,117.536171
49.1286575,179.589905
34.8793199,108.665019
18.151626,83.7214614
28.3119418,116.774256
19.5788811,88.1730242
30.7552547,109.673027
28.9135129,112.113107
28.6082296,106.528348
27.2664369,93.7027343
39.5547099,122.417977
24.158092,85.2289379
13.1102713,109.854327
16.6419507,77.7340735
31.0241087,104.39509
