品牌,品种,日期,价格
老凤祥,黄金价格,2024-11-25,809.0
老凤祥,黄金价格,2024-11-26,792.0
老凤祥,黄金价格,2024-11-27,793.0
老凤祥,黄金价格,2024-11-28,793.0
老凤祥,黄金价格,2024-11-29,793.0
老凤祥,黄金价格,2024-12-01,798.0
老凤祥,黄金价格,2024-12-02,792.0
老凤祥,黄金价格,2024-12-03,798.0
老凤祥,黄金价格,2024-12-04,798.0
老凤祥,黄金价格,2024-12-05,798.0
老凤祥,黄金价格,2024-12-06,794.0
老凤祥,黄金价格,2024-12-08,797.0
老凤祥,黄金价格,2024-12-09,797.0
老凤祥,黄金价格,2024-12-10,803.0
老凤祥,黄金价格,2024-12-11,810.0
老凤祥,黄金价格,2024-12-12,815.0
老凤祥,黄金价格,2024-12-13,810.0
老凤祥,黄金价格,2024-12-15,805.0
老凤祥,黄金价格,2024-12-16,800.0
老凤祥,黄金价格,2024-12-17,802.0
老凤祥,黄金价格,2024-12-18,802.0
老凤祥,黄金价格,2024-12-19,793.0
老凤祥,黄金价格,2024-12-20,791.0
老凤祥,黄金价格,2024-12-21,798.0
老凤祥,黄金价格,2024-12-23,798.0
老凤祥,黄金价格,2024-12-24,799.0
老凤祥,黄金价格,2024-12-25,799.0
老凤祥,黄金价格,2024-12-26,801.0
老凤祥,黄金价格,2024-12-27,801.0
老凤祥,黄金价格,2024-12-28,798.0
老凤祥,黄金价格,2024-12-30,800.0
老凤祥,黄金价格,2024-12-31,799.0
老凤祥,黄金价格,2025-01-02,805.0
老凤祥,黄金价格,2025-01-03,811.0
老凤祥,黄金价格,2025-01-05,809.0
老凤祥,黄金价格,2025-01-06,810.0
老凤祥,黄金价格,2025-01-07,810.0
老凤祥,黄金价格,2025-01-08,810.0
老凤祥,黄金价格,2025-01-09,813.0
老凤祥,黄金价格,2025-01-10,818.0
老凤祥,黄金价格,2025-01-12,823.0
老凤祥,黄金价格,2025-01-13,823.0
老凤祥,黄金价格,2025-01-14,821.0
老凤祥,黄金价格,2025-01-15,821.0
老凤祥,黄金价格,2025-01-16,826.0
老凤祥,黄金价格,2025-01-17,827.0
老凤祥,黄金价格,2025-01-20,822.0
老凤祥,黄金价格,2025-01-21,824.0
老凤祥,黄金价格,2025-01-22,831.0
老凤祥,黄金价格,2025-01-23,834.0
老凤祥,黄金价格,2025-01-24,835.0
老凤祥,黄金价格,2025-01-26,836.0
老凤祥,黄金价格,2025-01-27,836.0
老凤祥,黄金价格,2025-01-28,832.0
老凤祥,黄金价格,2025-01-29,835.0
老凤祥,黄金价格,2025-01-30,835.0
老凤祥,黄金价格,2025-01-31,843.0
老凤祥,黄金价格,2025-02-01,846.0
老凤祥,黄金价格,2025-02-02,846.0
老凤祥,黄金价格,2025-02-03,846.0
老凤祥,黄金价格,2025-02-04,853.0
老凤祥,黄金价格,2025-02-05,857.0
老凤祥,黄金价格,2025-02-06,864.0
老凤祥,黄金价格,2025-02-07,864.0
老凤祥,黄金价格,2025-02-08,867.0
老凤祥,黄金价格,2025-02-10,869.0
老凤祥,黄金价格,2025-02-11,883.0
老凤祥,黄金价格,2025-02-12,883.0
老凤祥,黄金价格,2025-02-13,883.0
老凤祥,黄金价格,2025-02-14,888.0
老凤祥,黄金价格,2025-02-16,878.0
老凤祥,黄金价格,2025-02-17,878.0
老凤祥,黄金价格,2025-02-18,880.0
老凤祥,黄金价格,2025-02-19,890.0
老凤祥,黄金价格,2025-02-20,892.0
老凤祥,黄金价格,2025-02-21,892.0
老凤祥,黄金价格,2025-02-22,892.0
老凤祥,黄金价格,2025-02-24,890.0
老凤祥,黄金价格,2025-02-25,895.0
老凤祥,黄金价格,2025-02-26,889.0
老凤祥,黄金价格,2025-02-27,888.0
老凤祥,黄金价格,2025-02-28,882.0
老凤祥,黄金价格,2025-03-01,882.0
老凤祥,黄金价格,2025-03-03,877.0
老凤祥,黄金价格,2025-03-04,884.0
老凤祥,黄金价格,2025-03-05,886.0
老凤祥,黄金价格,2025-03-06,886.0
老凤祥,黄金价格,2025-03-07,884.0
老凤祥,黄金价格,2025-03-08,884.0
老凤祥,黄金价格,2025-03-10,885.0
老凤祥,黄金价格,2025-03-11,882.0
老凤祥,黄金价格,2025-03-12,884.0
老凤祥,黄金价格,2025-03-13,891.0
老凤祥,黄金价格,2025-03-14,903.0
老凤祥,黄金价格,2025-03-15,903.0
老凤祥,黄金价格,2025-03-17,903.0
老凤祥,黄金价格,2025-03-18,906.0
老凤祥,黄金价格,2025-03-19,913.0
老凤祥,黄金价格,2025-03-20,920.0
老凤祥,黄金价格,2025-03-21,920.0
老凤祥,黄金价格,2025-03-22,920.0
老凤祥,黄金价格,2025-03-24,915.0
老凤祥,黄金价格,2025-03-25,915.0
老凤祥,黄金价格,2025-03-26,916.0
老凤祥,黄金价格,2025-03-27,919.0
老凤祥,黄金价格,2025-03-28,929.0
老凤祥,黄金价格,2025-03-29,929.0
老凤祥,黄金价格,2025-03-31,935.0
老凤祥,黄金价格,2025-04-01,948.0
老凤祥,黄金价格,2025-04-02,951.0
老凤祥,黄金价格,2025-04-03,959.0
老凤祥,黄金价格,2025-04-04,954.0
老凤祥,黄金价格,2025-04-06,931.0
老凤祥,黄金价格,2025-04-07,918.0
老凤祥,黄金价格,2025-04-08,928.0
老凤祥,黄金价格,2025-04-09,929.0
老凤祥,黄金价格,2025-04-10,952.0
老凤祥,黄金价格,2025-04-11,978.0
老凤祥,黄金价格,2025-04-12,990.0
老凤祥,黄金价格,2025-04-14,987.0
老凤祥,黄金价格,2025-04-15,988.0
老凤祥,黄金价格,2025-04-16,1005.0
老凤祥,黄金价格,2025-04-17,1025.0
老凤祥,黄金价格,2025-04-18,1025.0
老凤祥,黄金价格,2025-04-19,1023.0
老凤祥,黄金价格,2025-04-21,1038.0
老凤祥,黄金价格,2025-04-22,1056.0
老凤祥,黄金价格,2025-04-23,1050.0
老凤祥,黄金价格,2025-04-24,1035.0
老凤祥,黄金价格,2025-04-25,1039.0
老凤祥,黄金价格,2025-04-27,1019.0
老凤祥,黄金价格,2025-04-28,1025.0
老凤祥,黄金价格,2025-04-29,1025.0
老凤祥,黄金价格,2025-04-30,1018.0
老凤祥,黄金价格,2025-05-01,1018.0
老凤祥,黄金价格,2025-05-02,998.0
老凤祥,黄金价格,2025-05-03,998.0
老凤祥,黄金价格,2025-05-04,998.0
老凤祥,黄金价格,2025-05-05,998.0
老凤祥,黄金价格,2025-05-06,1025.0
老凤祥,黄金价格,2025-05-07,1033.0
老凤祥,黄金价格,2025-05-08,1039.0
老凤祥,黄金价格,2025-05-09,1020.0
老凤祥,黄金价格,2025-05-10,1022.0
老凤祥,黄金价格,2025-05-12,1002.0
老凤祥,黄金价格,2025-05-13,995.0
老凤祥,黄金价格,2025-05-14,990.0
老凤祥,黄金价格,2025-05-15,974.0
老凤祥,黄金价格,2025-05-16,981.0
老凤祥,黄金价格,2025-05-17,971.0
老凤祥,黄金价格,2025-05-19,983.0
老凤祥,黄金价格,2025-05-20,980.0
老凤祥,黄金价格,2025-05-21,1005.0
老凤祥,黄金价格,2025-05-22,1012.0
老凤祥,黄金价格,2025-05-23,1005.0
老凤祥,黄金价格,2025-05-24,1016.0
老凤祥,黄金价格,2025-05-26,1010.0
老凤祥,黄金价格,2025-05-27,1010.0
老凤祥,黄金价格,2025-05-28,1001.0
老凤祥,黄金价格,2025-05-29,990.0
老凤祥,黄金价格,2025-05-30,1000.0
老凤祥,黄金价格,2025-05-31,1000.0
老凤祥,黄金价格,2025-06-02,1000.0
老凤祥,黄金价格,2025-06-03,1018.0
老凤祥,黄金价格,2025-06-04,1013.0
老凤祥,黄金价格,2025-06-05,1019.0
老凤祥,黄金价格,2025-06-06,1013.0
老凤祥,黄金价格,2025-06-07,1003.0
老凤祥,黄金价格,2025-06-09,1000.0
老凤祥,黄金价格,2025-06-10,1002.0
老凤祥,黄金价格,2025-06-11,1006.0
老凤祥,黄金价格,2025-06-12,1016.0
老凤祥,黄金价格,2025-06-13,1029.0
老凤祥,黄金价格,2025-06-14,1033.0
老凤祥,黄金价格,2025-06-16,1033.0
老凤祥,黄金价格,2025-06-17,1023.0
老凤祥,黄金价格,2025-06-18,1020.0
老凤祥,黄金价格,2025-06-19,1020.0
老凤祥,黄金价格,2025-06-20,1018.0
老凤祥,黄金价格,2025-06-21,1018.0
老凤祥,黄金价格,2025-06-23,1018.0
老凤祥,黄金价格,2025-06-24,1012.0
老凤祥,黄金价格,2025-06-25,1006.0
老凤祥,黄金价格,2025-06-26,1006.0
老凤祥,黄金价格,2025-06-27,1002.0
老凤祥,黄金价格,2025-06-28,990.0
老凤祥,黄金价格,2025-06-30,987.0
老凤祥,黄金价格,2025-07-01,999.0
老凤祥,黄金价格,2025-07-02,1006.0
老凤祥,黄金价格,2025-07-03,1006.0
老凤祥,黄金价格,2025-07-04,1003.0
老凤祥,黄金价格,2025-07-05,1006.0
老凤祥,黄金价格,2025-07-07,1001.0
老凤祥,黄金价格,2025-07-08,1004.0
老凤祥,黄金价格,2025-07-09,998.0
老凤祥,黄金价格,2025-07-10,1000.0
老凤祥,黄金价格,2025-07-11,1002.0
老凤祥,黄金价格,2025-07-12,1008.0
老凤祥,黄金价格,2025-07-14,1008.0
老凤祥,黄金价格,2025-07-15,1007.0
老凤祥,黄金价格,2025-07-16,1004.0
老凤祥,黄金价格,2025-07-17,1005.0
老凤祥,黄金价格,2025-07-18,1005.0
老凤祥,黄金价格,2025-07-19,1008.0
老凤祥,黄金价格,2025-07-21,1008.0
老凤祥,黄金价格,2025-07-22,1016.0
老凤祥,黄金价格,2025-07-23,1024.0
老凤祥,黄金价格,2025-07-24,1014.0
老凤祥,黄金价格,2025-07-25,1008.0
老凤祥,黄金价格,2025-07-26,1002.0
老凤祥,黄金价格,2025-07-28,1000.0
老凤祥,黄金价格,2025-07-29,998.0
老凤祥,黄金价格,2025-07-30,1002.0
老凤祥,黄金价格,2025-07-31,995.0
老凤祥,黄金价格,2025-08-01,996.0
老凤祥,黄金价格,2025-08-02,1008.0
老凤祥,黄金价格,2025-08-04,1010.0
老凤祥,黄金价格,2025-08-05,1015.0
老凤祥,黄金价格,2025-08-06,1015.0
老凤祥,黄金价格,2025-08-07,1015.0
老凤祥,黄金价格,2025-08-08,1017.0
老凤祥,黄金价格,2025-08-09,1018.0
老凤祥,黄金价格,2025-08-11,1014.0
老凤祥,黄金价格,2025-08-12,1007.0
老凤祥,黄金价格,2025-08-13,1005.0
老凤祥,黄金价格,2025-08-14,1010.0
老凤祥,黄金价格,2025-08-15,1004.0
老凤祥,黄金价格,2025-08-16,1004.0
老凤祥,黄金价格,2025-08-18,1004.0
老凤祥,黄金价格,2025-08-19,1004.0
老凤祥,黄金价格,2025-08-20,1000.0
老凤祥,黄金价格,2025-08-21,1005.0
老凤祥,黄金价格,2025-08-22,1005.0
老凤祥,黄金价格,2025-08-23,1012.0
老凤祥,黄金价格,2025-08-25,1010.0
老凤祥,黄金价格,2025-08-26,1012.0
老凤祥,黄金价格,2025-08-27,1013.0
老凤祥,黄金价格,2025-08-28,1013.0
老凤祥,黄金价格,2025-08-29,1016.0
老凤祥,黄金价格,2025-08-30,1025.0
老凤祥,黄金价格,2025-09-01,1025.0
老凤祥,黄金价格,2025-09-02,1036.0
老凤祥,黄金价格,2025-09-03,1050.0
老凤祥,黄金价格,2025-09-04,1058.0
老凤祥,黄金价格,2025-09-05,1055.0
老凤祥,黄金价格,2025-09-06,1063.0
老凤祥,黄金价格,2025-09-08,1063.0
老凤祥,黄金价格,2025-09-09,1073.0
老凤祥,黄金价格,2025-09-10,1073.0
老凤祥,黄金价格,2025-09-11,1078.0
老凤祥,黄金价格,2025-09-12,1075.0
老凤祥,黄金价格,2025-09-13,1078.0
老凤祥,黄金价格,2025-09-15,1074.0
老凤祥,黄金价格,2025-09-16,1086.0
老凤祥,黄金价格,2025-09-17,1086.0
老凤祥,黄金价格,2025-09-18,1076.0
老凤祥,黄金价格,2025-09-19,1071.0
老凤祥,黄金价格,2025-09-20,1081.0
老凤祥,黄金价格,2025-09-22,1086.0
老凤祥,黄金价格,2025-09-23,1098.0
老凤祥,黄金价格,2025-09-24,1105.0
老凤祥,黄金价格,2025-09-25,1105.0
老凤祥,黄金价格,2025-09-26,1108.0
老凤祥,黄金价格,2025-09-29,1110.0
老凤祥,黄金价格,2025-09-30,1122.0
老凤祥,黄金价格,2025-10-01,1125.0
老凤祥,黄金价格,2025-10-02,1125.0
老凤祥,黄金价格,2025-10-03,1125.0
老凤祥,黄金价格,2025-10-04,1131.0
老凤祥,黄金价格,2025-10-06,1138.0
老凤祥,黄金价格,2025-10-07,1151.0
老凤祥,黄金价格,2025-10-08,1160.0
老凤祥,黄金价格,2025-10-09,1160.0
老凤祥,黄金价格,2025-10-10,1165.0
老凤祥,黄金价格,2025-10-11,1172.0
老凤祥,黄金价格,2025-10-13,1182.0
老凤祥,黄金价格,2025-10-14,1206.0
老凤祥,黄金价格,2025-10-15,1230.0
老凤祥,黄金价格,2025-10-16,1245.0
老凤祥,黄金价格,2025-10-17,1280.0
老凤祥,黄金价格,2025-10-18,1258.0
老凤祥,黄金价格,2025-10-20,1258.0
老凤祥,黄金价格,2025-10-21,1290.0
老凤祥,黄金价格,2025-10-22,1229.0
老凤祥,黄金价格,2025-10-23,1222.0
老凤祥,黄金价格,2025-10-24,1228.0
老凤祥,黄金价格,2025-10-25,1228.0
老凤祥,黄金价格,2025-10-27,1220.0
老凤祥,黄金价格,2025-10-28,1202.0
老凤祥,黄金价格,2025-10-29,1187.0
老凤祥,黄金价格,2025-10-30,1183.0
老凤祥,黄金价格,2025-10-31,1200.0
老凤祥,黄金价格,2025-11-01,1198.0
老凤祥,黄金价格,2025-11-03,1256.0
老凤祥,黄金价格,2025-11-04,1262.0
老凤祥,黄金价格,2025-11-05,1249.0
老凤祥,黄金价格,2025-11-06,1256.0
老凤祥,黄金价格,2025-11-07,1263.0
老凤祥,黄金价格,2025-11-08,1268.0
老凤祥,黄金价格,2025-11-10,1273.0
老凤祥,黄金价格,2025-11-11,1310.0
老凤祥,黄金价格,2025-11-12,1310.0
老凤祥,黄金价格,2025-11-13,1325.0
老凤祥,黄金价格,2025-11-14,1322.0
老凤祥,黄金价格,2025-11-15,1295.0
老凤祥,黄金价格,2025-11-17,1293.0
老凤祥,黄金价格,2025-11-18,1285.0
老凤祥,黄金价格,2025-11-19,1291.0
老凤祥,黄金价格,2025-11-20,1302.0
老凤祥,黄金价格,2025-11-21,1298.0
老凤祥,黄金价格,2025-11-22,1305.0
老凤祥,黄金价格,2025-11-24,1295.0
老凤祥,黄金价格,2025-11-25,1315.0
老凤祥,黄金价格,2025-11-26,1315.0
老凤祥,黄金价格,2025-11-27,1316.0
老凤祥,黄金价格,2025-11-28,1321.0
老凤祥,黄金价格,2025-11-29,1325.0
老凤祥,黄金价格,2025-12-01,1327.0
老凤祥,黄金价格,2025-12-02,1327.0
老凤祥,黄金价格,2025-12-03,1327.0
老凤祥,黄金价格,2025-12-04,1325.0
老凤祥,黄金价格,2025-12-05,1325.0
老凤祥,黄金价格,2025-12-06,1328.0
老凤祥,黄金价格,2025-12-08,1325.0
老凤祥,黄金价格,2025-12-09,1325.0
老凤祥,黄金价格,2025-12-10,1325.0
老凤祥,黄金价格,2025-12-11,1335.0
老凤祥,黄金价格,2025-12-12,1337.0
老凤祥,黄金价格,2025-12-13,1345.0
老凤祥,黄金价格,2025-12-15,1349.0
老凤祥,黄金价格,2025-12-16,1349.0
老凤祥,黄金价格,2025-12-17,1349.0
老凤祥,黄金价格,2025-12-18,1358.0
老凤祥,黄金价格,2025-12-19,1356.0
老凤祥,黄金价格,2025-12-20,1362.0
老凤祥,黄金价格,2025-12-22,1362.0
老凤祥,黄金价格,2025-12-23,1399.0
老凤祥,黄金价格,2025-12-24,1406.0
老凤祥,黄金价格,2025-12-25,1398.0
老凤祥,黄金价格,2025-12-26,1413.0
老凤祥,黄金价格,2025-12-27,1408.0
老凤祥,黄金价格,2025-12-29,1408.0
老凤祥,黄金价格,2025-12-30,1363.0
老凤祥,黄金价格,2025-12-31,1366.0
老凤祥,黄金价格,2026-01-01,1360.0
老凤祥,黄金价格,2026-01-02,1360.0
老凤祥,黄金价格,2026-01-03,1360.0
老凤祥,黄金价格,2026-01-05,1370.0
老凤祥,黄金价格,2026-01-06,1388.0
老凤祥,黄金价格,2026-01-07,1399.0
老凤祥,黄金价格,2026-01-08,1396.0
老凤祥,黄金价格,2026-01-09,1396.0
老凤祥,黄金价格,2026-01-10,1399.0
老凤祥,黄金价格,2026-01-12,1428.0
老凤祥,黄金价格,2026-01-13,1428.0
老凤祥,黄金价格,2026-01-14,1436.0
老凤祥,黄金价格,2026-01-15,1436.0
老凤祥,黄金价格,2026-01-16,1434.0
老凤祥,黄金价格,2026-01-17,1436.0
老凤祥,黄金价格,2026-01-19,1456.0
老凤祥,黄金价格,2026-01-20,1456.0
老凤祥,黄金价格,2026-01-21,1498.0
老凤祥,黄金价格,2026-01-22,1495.0
老凤祥,黄金价格,2026-01-23,1538.0
老凤祥,黄金价格,2026-01-26,1576.0
老凤祥,黄金价格,2026-01-27,1576.0
老凤祥,黄金价格,2026-01-28,1620.0
老凤祥,黄金价格,2026-01-29,1713.0
老凤祥,黄金价格,2026-01-30,1668.0
老凤祥,黄金价格,2026-01-31,1498.0
老凤祥,黄金价格,2026-02-02,1498.0
老凤祥,黄金价格,2026-02-03,1548.0
老凤祥,黄金价格,2026-02-04,1576.0
老凤祥,黄金价格,2026-02-05,1568.0
老凤祥,黄金价格,2026-02-06,1500.0
老凤祥,黄金价格,2026-02-07,1539.0
老凤祥,黄金价格,2026-02-09,1556.0
老凤祥,黄金价格,2026-02-10,1552.0
老凤祥,黄金价格,2026-02-11,1552.0
老凤祥,黄金价格,2026-02-12,1552.0
老凤祥,黄金价格,2026-02-13,1538.0
老凤祥,黄金价格,2026-02-14,1548.0
老凤祥,黄金价格,2026-02-16,1530.0
老凤祥,黄金价格,2026-02-17,1515.0
老凤祥,黄金价格,2026-02-18,1510.0
老凤祥,黄金价格,2026-02-19,1518.0
老凤祥,黄金价格,2026-02-20,1518.0
老凤祥,黄金价格,2026-02-21,1518.0
老凤祥,黄金价格,2026-02-23,1538.0
老凤祥,黄金价格,2026-02-24,1566.0
老凤祥,黄金价格,2026-02-25,1566.0
老凤祥,黄金价格,2026-02-26,1566.0
老凤祥,黄金价格,2026-02-27,1566.0
老凤祥,黄金价格,2026-02-28,1575.0
老凤祥,黄金价格,2026-03-02,1620.0
老凤祥,黄金价格,2026-03-03,1642.0
老凤祥,黄金价格,2026-03-04,1587.0
老凤祥,黄金价格,2026-03-05,1590.0
老凤祥,黄金价格,2026-03-06,1570.0
老凤祥,黄金价格,2026-03-07,1583.0
老凤祥,黄金价格,2026-03-09,1570.0
老凤祥,黄金价格,2026-03-10,1580.0
老凤祥,黄金价格,2026-03-11,1593.0
老凤祥,黄金价格,2026-03-12,1580.0
老凤祥,黄金价格,2026-03-13,1570.0
老凤祥,黄金价格,2026-03-14,1552.0
老凤祥,黄金价格,2026-03-16,1542.0
老凤祥,黄金价格,2026-03-17,1538.0
老凤祥,黄金价格,2026-03-18,1540.0
老凤祥,黄金价格,2026-03-19,1498.0
老凤祥,黄金价格,2026-03-20,1443.0
老凤祥,黄金价格,2026-03-21,1418.0
老凤祥,黄金价格,2026-03-23,1374.0
老凤祥,黄金价格,2026-03-24,1345.0
老凤祥,黄金价格,2026-03-25,1408.0
老凤祥,黄金价格,2026-03-26,1408.0
老凤祥,黄金价格,2026-03-27,1368.0
老凤祥,黄金价格,2026-03-28,1396.0
老凤祥,黄金价格,2026-03-30,1388.0
老凤祥,黄金价格,2026-03-31,1408.0
老凤祥,黄金价格,2026-04-01,1448.0
老凤祥,黄金价格,2026-04-02,1456.0
老凤祥,黄金价格,2026-04-03,1440.0
老凤祥,黄金价格,2026-04-04,1435.0
老凤祥,黄金价格,2026-04-06,1435.0
老凤祥,黄金价格,2026-04-07,1435.0
老凤祥,黄金价格,2026-04-08,1470.0
老凤祥,黄金价格,2026-04-09,1445.0
老凤祥,黄金价格,2026-04-10,1453.0
老凤祥,黄金价格,2026-04-11,1453.0
老凤祥,黄金价格,2026-04-13,1445.0
老凤祥,黄金价格,2026-04-14,1453.0
老凤祥,黄金价格,2026-04-15,1478.0
老凤祥,黄金价格,2026-04-16,1470.0
老凤祥,黄金价格,2026-04-17,1463.0
老凤祥,黄金价格,2026-04-18,1475.0
老凤祥,黄金价格,2026-04-20,1460.0
老凤祥,黄金价格,2026-04-21,1465.0
老凤祥,黄金价格,2026-04-22,1450.0
老凤祥,黄金价格,2026-04-23,1450.0
老凤祥,黄金价格,2026-04-24,1445.0
老凤祥,黄金价格,2026-04-25,1445.0
老凤祥,黄金价格,2026-04-27,1442.0
老凤祥,黄金价格,2026-04-28,1439.0
老凤祥,黄金价格,2026-04-29,1415.0
老凤祥,黄金价格,2026-04-30,1408.0
老凤祥,黄金价格,2026-05-01,1410.0
老凤祥,黄金价格,2026-05-02,1410.0
老凤祥,黄金价格,2026-05-04,1410.0
老凤祥,黄金价格,2026-05-05,1396.0
老凤祥,黄金价格,2026-05-06,1415.0
老凤祥,黄金价格,2026-05-07,1438.0
老凤祥,黄金价格,2026-05-08,1438.0
老凤祥,黄金价格,2026-05-09,1438.0
老凤祥,黄金价格,2026-05-11,1430.0
老凤祥,黄金价格,2026-05-12,1441.0
老凤祥,黄金价格,2026-05-13,1436.0
老凤祥,黄金价格,2026-05-14,1429.0
老凤祥,黄金价格,2026-05-15,1412.0
老凤祥,黄金价格,2026-05-16,1398.0
老凤祥,黄金价格,2026-05-18,1383.0
老凤祥,黄金价格,2026-05-19,1392.0
老凤祥,黄金价格,2026-05-20,1373.0
老凤祥,黄金价格,2026-05-21,1390.0
老凤祥,黄金价格,2026-05-22,1376.0
老凤祥,黄金价格,2026-05-23,1373.0
老凤祥,黄金价格,2026-05-25,1383.0
老凤祥,黄金价格,2026-05-26,1380.0
老凤祥,黄金价格,2026-05-27,1370.0
老凤祥,黄金价格,2026-05-28,1348.0
老凤祥,黄金价格,2026-05-29,1365.0
老凤祥,黄金价格,2026-05-30,1373.0
老凤祥,黄金价格,2026-06-01,1368.0
老凤祥,黄金价格,2026-06-02,1356.0
老凤祥,黄金价格,2026-06-03,1356.0
老凤祥,黄金价格,2026-06-04,1352.0
老凤祥,黄金价格,2026-06-05,1355.0
老凤祥,黄金价格,2026-06-06,1316.0
老凤祥,黄金价格,2026-06-08,1319.0
老凤祥,黄金价格,2026-06-09,1316.0
老凤祥,黄金价格,2026-06-10,1276.0
老凤祥,黄金价格,2026-06-11,1248.0
老凤祥,黄金价格,2026-06-12,1266.0
老凤祥,黄金价格,2026-06-13,1271.0
老凤祥,黄金价格,2026-06-15,1290.0
老凤祥,黄金价格,2026-06-16,1298.0
老凤祥,黄金价格,2026-06-17,1309.0
老凤祥,黄金价格,2026-06-18,1309.0
老凤祥,黄金价格,2026-06-19,1265.0
老凤祥,黄金价格,2026-06-20,1258.0
老凤祥,黄金价格,2026-06-22,1272.0
老凤祥,黄金价格,2026-06-23,1268.0
老凤祥,黄金价格,2026-06-24,1241.0
老凤祥,黄金价格,2026-06-25,1215.0
老凤祥,黄金价格,2026-06-26,1220.0
老凤祥,黄金价格,2026-06-27,1235.0
老凤祥,黄金价格,2026-06-29,1235.0
老凤祥,黄金价格,2026-06-30,1206.0
老凤祥,黄金价格,2026-07-01,1208.0
老凤祥,黄金价格,2026-07-02,1230.0
老凤祥,黄金价格,2026-07-03,1260.0
老凤祥,黄金价格,2026-07-04,1260.0
老凤祥,黄金价格,2026-07-06,1260.0
老凤祥,黄金价格,2026-07-07,1255.0
老凤祥,黄金价格,2026-07-08,1246.0
老凤祥,黄金价格,2026-07-09,1240.0
老凤祥,黄金价格,2026-07-10,1250.0
老凤祥,黄金价格,2026-07-11,1245.0
老凤祥,黄金价格,2026-07-13,1240.0
老凤祥,黄金价格,2026-07-14,1216.0
老凤祥,黄金价格,2026-07-15,1231.0
老凤祥,黄金价格,2026-07-16,1228.0
老凤祥,黄金价格,2026-07-17,1215.0
老凤祥,黄金价格,2026-07-18,1220.0
老凤祥,黄金价格,2026-07-20,1218.0
老凤祥,黄金价格,2026-07-21,1220.0
老凤祥,黄金价格,2026-07-22,1248.0
老凤祥,黄金价格,2026-07-23,1253.0
老凤祥,黄金价格,2026-07-24,1229.0
老凤祥,黄金价格,2026-07-25,1232.0
老凤祥,黄金价格,2026-07-27,1242.0
老凤祥,黄金价格,2026-07-28,1231.0
老凤祥,黄金价格,2026-07-29,1221.0
老凤祥,黄金价格,2026-07-30,1239.0
老凤祥,黄金价格,2026-07-31,1239.0
老凤祥,黄金价格,2026-08-01,1225.0
老凤祥,黄金价格,2026-08-03,1228.0
老凤祥,黄金价格,2026-08-04,1228.0
老凤祥,黄金价格,2026-08-05,1237.0
老凤祥,黄金价格,2026-08-06,1293.0
老凤祥,黄金价格,2026-08-07,1297.0
老凤祥,黄金价格,2026-08-08,1301.0
老凤祥,黄金价格,2026-08-10,1302.0
老凤祥,黄金价格,2026-08-11,1330.0
老凤祥,黄金价格,2026-08-12,1325.0
老凤祥,黄金价格,2026-08-13,1338.0
老凤祥,黄金价格,2026-08-14,1310.0
老凤祥,黄金价格,2026-08-15,1322.0
老凤祥,黄金价格,2026-08-17,1328.0
老凤祥,黄金价格,2026-08-18,1335.0
老凤祥,黄金价格,2026-08-19,1315.0
老凤祥,黄金价格,2026-08-20,1352.0
老凤祥,黄金价格,2026-08-21,1356.0
老凤祥,黄金价格,2026-08-22,1388.0
老凤祥,黄金价格,2026-08-24,1388.0
老凤祥,黄金价格,2026-08-25,1406.0
老凤祥,黄金价格,2026-08-26,1396.0
老凤祥,黄金价格,2026-08-27,1392.0
老凤祥,黄金价格,2026-08-28,1387.0
老凤祥,黄金价格,2026-08-29,1348.0
老凤祥,黄金价格,2026-08-31,1342.0
老凤祥,黄金价格,2026-09-01,1342.0
老凤祥,黄金价格,2026-09-02,1307.0
老凤祥,黄金价格,2026-09-03,1330.0
老凤祥,黄金价格,2026-09-04,1351.0
老凤祥,黄金价格,2026-09-05,1336.0
老凤祥,黄金价格,2026-09-07,1326.0
老凤祥,黄金价格,2026-09-08,1333.0
老凤祥,黄金价格,2026-09-09,1318.0
老凤祥,黄金价格,2026-09-10,1332.0
老凤祥,黄金价格,2026-09-11,1311.0
老凤祥,黄金价格,2026-09-12,1313.0
老凤祥,黄金价格,2026-09-14,1311.0
老凤祥,黄金价格,2026-09-15,1298.0
老凤祥,黄金价格,2026-09-16,1295.0
老凤祥,黄金价格,2026-09-17,1300.0
老凤祥,黄金价格,2026-09-18,1315.0
老凤祥,黄金价格,2026-09-19,1321.0
老庙黄金,黄金价格,2024-09-19,752.0
老庙黄金,黄金价格,2024-09-20,759.0
老庙黄金,黄金价格,2024-09-21,765.0
老庙黄金,黄金价格,2024-09-23,764.0
老庙黄金,黄金价格,2024-09-24,769.0
老庙黄金,黄金价格,2024-09-25,775.0
老庙黄金,黄金价格,2024-09-26,776.0
老庙黄金,黄金价格,2024-09-27,776.0
老庙黄金,黄金价格,2024-09-28,772.0
老庙黄金,黄金价格,2024-09-29,772.0
老庙黄金,黄金价格,2024-09-30,772.0
老庙黄金,黄金价格,2024-10-01,767.0
老庙黄金,黄金价格,2024-10-02,773.0
老庙黄金,黄金价格,2024-10-03,776.0
老庙黄金,黄金价格,2024-10-04,777.0
老庙黄金,黄金价格,2024-10-05,773.0
老庙黄金,黄金价格,2024-10-06,773.0
老庙黄金,黄金价格,2024-10-07,773.0
老庙黄金,黄金价格,2024-10-08,773.0
老庙黄金,黄金价格,2024-10-09,764.0
