basket_id,面包,咖啡,牛奶,黄油,纸尿裤,啤酒,鸡蛋,纸巾
2252,False,False,True,False,False,True,False,True
2253,False,True,False,False,True,False,False,True
2254,True,False,False,False,False,False,True,False
2255,False,False,False,False,False,True,True,True
2256,False,False,False,False,True,False,False,True
2257,False,False,False,False,False,False,False,True
2258,False,False,False,False,False,False,False,False
2259,True,False,False,False,False,False,False,True
2260,False,True,False,False,False,False,False,False
2261,True,False,True,False,False,False,False,True
2262,True,False,True,False,False,False,True,True
2263,False,False,False,False,False,False,False,True
2264,False,False,False,True,False,False,True,False
2265,False,False,False,False,True,False,False,False
2266,True,False,False,True,False,False,True,True
2267,False,False,False,False,False,True,False,False
2268,True,False,False,False,False,False,False,True
2269,False,False,False,False,False,False,False,False
2270,False,False,False,False,False,False,False,True
2271,False,True,True,False,False,False,False,True
2272,False,False,False,False,True,True,False,True
2273,False,False,False,False,True,False,False,True
2274,False,False,False,False,True,False,True,False
2275,True,False,True,True,False,True,False,True
2276,True,False,True,True,False,False,False,False
2277,False,True,False,False,False,False,True,False
2278,False,False,False,False,False,False,False,True
2279,True,False,False,True,False,False,True,True
2280,False,False,False,False,False,False,True,True
2281,True,False,True,False,False,False,False,False
2282,False,False,False,False,False,False,False,False
2283,True,True,True,True,False,True,False,False
2284,False,False,False,False,False,False,False,True
2285,False,False,False,False,False,False,False,True
2286,True,False,True,True,True,True,False,True
2287,False,True,True,False,False,False,False,False
2288,False,True,False,False,False,True,True,False
2289,True,False,True,True,False,False,False,True
2290,False,False,True,False,False,False,False,False
2291,False,False,False,False,False,False,True,True
2292,False,True,False,False,True,False,False,True
2293,False,True,False,False,False,False,False,False
2294,False,False,False,False,False,True,False,False
2295,False,False,False,False,False,False,True,True
2296,False,False,False,False,False,False,True,True
2297,True,False,True,False,False,False,False,True
2298,True,False,False,False,False,False,False,True
2299,False,True,False,False,False,False,True,True
2300,False,False,False,False,False,False,True,False
2301,True,True,False,False,False,False,False,True
2302,False,False,False,False,False,False,True,True
2303,False,False,False,False,False,False,True,False
2304,False,False,False,False,False,False,False,False
2305,False,False,False,False,False,False,True,False
2306,False,True,False,False,False,False,False,True
2307,True,False,False,True,False,False,False,False
2308,True,False,True,False,False,False,False,True
2309,False,False,False,False,False,False,False,True
2310,True,False,True,True,False,False,False,True
2311,True,False,True,False,False,True,True,True
2312,False,True,True,False,False,False,True,True
2313,True,False,True,False,False,False,False,True
2314,False,False,False,False,False,True,False,False
2315,False,False,False,False,True,True,False,True
2316,False,False,False,False,False,True,False,True
2317,False,False,False,False,True,False,False,False
2318,False,False,True,False,False,True,False,True
2319,False,False,False,False,False,False,False,True
2320,False,False,False,False,False,True,False,False
2321,False,False,False,False,True,False,False,False
2322,False,False,False,False,False,True,True,True
2323,True,True,True,True,False,True,False,False
2324,True,True,True,True,False,True,False,True
2325,False,False,False,False,False,False,False,False
2326,True,True,False,True,False,False,False,True
2327,False,True,True,False,False,False,False,True
2328,False,False,False,False,False,False,True,True
2329,False,False,True,False,False,False,True,True
2330,False,False,False,False,False,False,False,True
2331,True,False,False,False,False,False,True,True
2332,True,False,True,False,False,False,False,False
2333,False,False,False,False,False,False,True,True
2334,True,True,True,True,False,False,False,False
2335,False,False,False,False,False,False,False,True
2336,True,False,True,False,False,True,False,True
2337,False,False,True,False,False,False,False,True
2338,False,True,True,False,False,False,False,True
2339,True,False,False,True,False,False,False,True
2340,False,False,False,False,False,False,False,False
2341,False,True,False,False,False,False,True,True
2342,True,False,True,False,False,False,True,True
2343,False,False,True,False,False,False,False,True
2344,False,False,True,False,False,False,True,False
2345,False,False,False,False,False,True,False,False
2346,True,False,True,True,True,True,False,True
2347,False,False,True,False,False,False,False,True
2348,True,False,False,False,True,True,True,False
2349,False,True,True,False,True,False,False,False
2350,False,True,True,False,False,True,False,True
2351,False,False,False,False,False,False,False,True
2352,False,False,False,False,True,True,False,False
2353,True,True,True,True,False,False,False,True
2354,False,False,False,False,True,True,True,False
2355,False,True,True,False,False,False,False,True
2356,False,False,False,False,False,False,False,True
2357,False,False,True,False,False,False,False,True
2358,False,False,False,False,False,True,True,False
2359,False,False,False,False,False,False,False,True
2360,False,True,False,False,False,True,False,True
2361,False,False,False,False,True,True,True,True
2362,False,True,False,False,True,True,False,False
2363,True,False,False,False,False,True,False,True
2364,False,False,False,False,True,False,True,False
2365,True,False,True,False,False,False,False,True
2366,True,False,False,True,False,False,False,False
2367,False,False,False,False,False,False,False,True
2368,False,False,False,False,False,False,True,False
2369,True,False,True,True,False,False,False,True
2370,False,False,False,False,False,False,False,False
2371,False,False,True,False,False,False,True,True
2372,False,True,False,False,False,False,False,True
2373,True,False,True,True,False,False,False,True
2374,False,False,False,False,False,True,False,True
2375,False,False,False,False,False,True,False,True
2376,True,True,True,True,False,True,False,True
2377,True,False,False,False,False,False,False,False
2378,False,False,False,False,False,False,True,True
2379,False,False,False,False,False,True,False,True
2380,False,False,False,False,False,False,False,False
2381,False,False,True,False,False,True,True,False
2382,False,False,False,False,False,False,False,False
2383,True,False,False,False,False,False,False,False
2384,False,False,True,False,False,False,False,True
2385,False,True,True,False,False,False,False,False
2386,True,True,False,True,True,False,False,True
2387,True,True,False,False,False,False,True,False
2388,False,True,False,False,False,False,False,True
2389,False,False,False,False,False,False,True,True
2390,False,True,True,False,False,False,False,True
2391,False,False,False,False,True,True,False,True
2392,True,False,True,False,False,False,False,False
2393,False,True,True,False,True,True,False,True
2394,False,False,False,False,False,False,True,True
2395,True,False,True,False,False,False,False,True
2396,False,False,False,False,False,False,True,True
2397,False,False,False,False,False,False,False,True
2398,False,False,False,False,False,False,True,True
2399,False,False,False,False,False,False,True,True
